,county_fips5,yr,hpi_change,index_nsa,state,flood_frequency,flood_property_damage,flood_duration_hours,heat_stress_index,drought_annual_mean_index,fire_frequency,fire_size,deaths_hurricane,injuries_hurricane,damage_hurricane,real_gdp,unemployment_rate,prop_rate,county_fips,total_home_purchase,total_amt_purchase,total_population
14,1001,2000,2.5,141.23,ALABAMA,1.0,200000.0,3.5,0.5466147471581584,-2.32,0.0,0.0,0.0,0.0,0.0,0,4.1,0.0,1001.0,831.0,72778000.0,44021.0
15,1001,2001,3.44,146.08,ALABAMA,2.0,37000.0,4.25,0.2957787576981281,1.43,0.0,0.0,0.0,0.0,0.0,1041239,4.1,0.0,1001.0,766.0,71592000.0,44889.0
16,1001,2002,2.67,149.98,ALABAMA,0.0,0.0,0.0,0.3789726045112172,-0.76,0.0,0.0,0.0,0.0,0.0,1080135,4.8,0.0,1001.0,730.0,78607000.0,45909.0
17,1001,2003,1.79,152.66,ALABAMA,2.0,58000.0,6.0,0.2776108775412391,2.39,43.0,274.8,0.0,0.0,0.0,1111465,5.0,0.245,1001.0,835.0,93128000.0,46800.0
18,1001,2004,2.92,157.12,ALABAMA,1.0,8000.0,3.5,0.4112459009665519,0.0,86.0,744.5,0.0,0.0,0.0,1283522,4.7,0.245,1001.0,908.0,111256000.0,48366.0
19,1001,2005,7.02,168.15,ALABAMA,6.0,19000.0,76.0,0.2836896059835663,0.9,63.0,234.2,0.0,0.0,0.0,1297102,3.8,0.245,1001.0,1062.0,132337000.0,49676.0
20,1001,2006,7.88,181.4,ALABAMA,1.0,0.0,1.8,0.4954037889783443,-1.34,62.0,534.7,0.0,0.0,0.0,1384119,3.3,0.245,1001.0,1122.0,152119000.0,51328.0
21,1001,2007,4.51,189.59,ALABAMA,1.0,0.0,1.62,0.5701983841852767,-3.33,93.0,477.3,0.0,0.0,0.0,1407555,3.4,0.275,1001.0,1017.0,141442000.0,52405.0
22,1001,2008,0.27,190.09,ALABAMA,0.0,0.0,0.0,0.4353776747801884,-1.38,30.0,108.0,0.0,0.0,0.0,1283751,5.3,0.275,1001.0,633.0,97366000.0,53277.0
23,1001,2009,-1.79,186.69,ALABAMA,3.0,1580000.0,17.0,0.4305044257020203,1.64,16.0,131.0,0.0,0.0,0.0,1316046,8.9,0.275,1001.0,434.0,69414000.0,54135.0
24,1001,2010,-3.58,180.0,ALABAMA,0.0,0.0,0.0,0.5529463148945841,-0.78,25.0,156.9,0.0,0.0,0.0,1409007,8.8,0.275,1001.0,461.0,77185000.0,54761.0
25,1001,2011,-2.06,176.29,ALABAMA,0.0,0.0,0.0,0.4814282680799977,-2.57,30.0,135.85,0.0,0.0,0.0,1493906,8.3,0.275,1001.0,376.0,59706000.0,55229.0
26,1001,2012,-2.78,171.39,ALABAMA,0.0,0.0,0.0,0.2918449565414336,-1.16,31.0,114.0,0.0,0.0,0.0,1726577,7.1,0.275,1001.0,437.0,71952000.0,54970.0
27,1001,2013,0.31,171.92,ALABAMA,1.0,0.0,10.5,0.3113506604736178,1.43,39.0,383.6,0.0,0.0,0.0,1618151,6.3,0.265,1001.0,502.0,83021000.0,54747.0
28,1001,2014,-0.05,171.83,ALABAMA,2.0,0.0,35.33,0.4740619181175619,0.06,48.0,440.7,0.0,0.0,0.0,1629762,5.8,0.265,1001.0,567.0,90673000.0,54922.0
29,1001,2015,1.1,173.72,ALABAMA,2.0,0.0,3.67,0.4106527020216639,-1.13,24.0,232.8,0.0,0.0,0.0,1765826,5.2,0.265,1001.0,640.0,101379000.0,54903.0
30,1001,2016,2.4,177.9,ALABAMA,2.0,0.0,5.98,0.489209669720756,-0.49,29.0,192.45,0.0,0.0,0.0,1846256,5.1,0.0,1001.0,724.0,125718000.0,55302.0
31,1001,2017,2.99,183.21,ALABAMA,2.0,0.0,7.0,0.3408668840573591,1.75,13.0,47.1,0.0,0.0,0.0,1762558,4.0,0.0,1001.0,783.0,142013000.0,55448.0
32,1001,2018,0.03,183.27,ALABAMA,0.0,0.0,0.0,0.3683668936375567,1.67,10.0,102.8,0.0,0.0,0.0,1787534,3.6,0.0,1001.0,765.0,146825000.0,55533.0
33,1001,2019,4.32,191.19,ALABAMA,0.0,0.0,0.0,0.5399882860282043,-0.68,24.0,182.25,0.0,0.0,0.0,1740015,2.9,0.0,1001.0,876.0,171170000.0,55769.0
34,1001,2020,0.58,192.3,ALABAMA,0.0,0.0,0.0,0.3753306937006395,1.43,13.0,32.45,0.0,0.0,0.0,1746979,5.3,0.0,1001.0,1065.0,220685000.0,58909.0
62,1003,2000,3.91,239.9,ALABAMA,0.0,0.0,0.0,0.5505111359223506,-4.08,0.0,0.0,0.0,0.0,0.0,0,3.7,0.0,1003.0,2933.0,301169000.0,141342.0
63,1003,2001,4.43,250.51,ALABAMA,2.0,15000.0,6.0,0.3381471658853802,-2.3,0.0,0.0,0.0,0.0,0.0,4470762,4.3,0.0,1003.0,2585.0,299682000.0,144875.0
64,1003,2002,1.63,254.6,ALABAMA,3.0,0.0,25.08,0.3771634986338219,-0.98,0.0,0.0,0.0,0.0,75000.0,4699162,5.0,0.0,1003.0,2612.0,325740000.0,147957.0
65,1003,2003,3.5,263.5,ALABAMA,7.0,500000.0,28.73,0.3140198783651013,1.61,135.0,2565.7999999999997,0.0,0.0,0.0,4987728,4.9,0.285,1003.0,2938.0,388388000.0,151509.0
66,1003,2004,4.92,276.47,ALABAMA,3.0,0.0,3.0,0.4743118343197715,0.41,167.0,2246.65,0.0,0.0,0.0,5488860,5.1,0.285,1003.0,2877.0,424453000.0,156266.0
67,1003,2005,17.19,323.98,ALABAMA,6.0,260000.0,33.23,0.3451565645719016,1.39,135.0,2978.8,0.0,0.0,0.0,6091919,4.0,0.285,1003.0,3679.0,601976000.0,162183.0
68,1003,2006,17.32,380.1,ALABAMA,3.0,0.0,4.0,0.4664801604496851,-2.7,199.0,6558.0,0.0,0.0,0.0,6264024,3.2,0.285,1003.0,3247.0,562776000.0,168121.0
69,1003,2007,1.81,387.0,ALABAMA,4.0,100000.0,11.75,0.5123842096103465,-2.02,126.0,2290.0,0.0,0.0,0.0,6447685,3.2,0.275,1003.0,2553.0,489557000.0,172404.0
70,1003,2008,-4.06,371.3,ALABAMA,7.0,27000.0,32.08,0.4211897814887312,0.21,67.0,1035.75,0.0,0.0,0.0,6230645,4.8,0.275,1003.0,1485.0,285065000.0,175827.0
71,1003,2009,-7.93,341.85,ALABAMA,8.0,0.0,5.33,0.4834523077644715,0.45,86.0,1367.35,0.0,0.0,0.0,5926780,8.9,0.275,1003.0,1426.0,246545000.0,179406.0
72,1003,2010,-12.2,300.15,ALABAMA,2.0,0.0,2.0,0.441213800252604,0.05,102.0,544.45,0.0,0.0,0.0,6012889,9.9,0.275,1003.0,1494.0,247511000.0,183121.0
73,1003,2011,-6.5,280.65,ALABAMA,0.0,0.0,0.0,0.4505395807529092,-2.78,184.0,6599.75,0.0,0.0,0.0,5930698,9.0,0.275,1003.0,1536.0,250258000.0,186579.0
74,1003,2012,0.28,281.43,ALABAMA,2.0,0.0,4.0,0.2575794873617862,-1.08,75.0,2572.5,0.0,0.0,0.0,5998672,7.7,0.275,1003.0,1743.0,307205000.0,190203.0
75,1003,2013,1.39,285.34,ALABAMA,9.0,75000.0,13.32,0.3483087112589789,0.62,107.0,2322.96,0.0,0.0,0.0,6314704,6.7,0.275,1003.0,2108.0,388526000.0,194978.0
76,1003,2014,8.45,309.44,ALABAMA,14.0,27140000.0,40.75,0.450920975270792,0.45,104.0,2420.65,0.0,0.0,0.0,6455247,6.1,0.275,1003.0,2294.0,433213000.0,199306.0
77,1003,2015,3.94,321.64,ALABAMA,0.0,0.0,0.0,0.4341195197996139,-0.78,141.0,2576.93,0.0,0.0,0.0,6757534,5.6,0.275,1003.0,2870.0,585386000.0,203101.0
78,1003,2016,5.15,338.2,ALABAMA,6.0,10000.0,13.58,0.3906828805635556,-0.13,128.0,1186.5,0.0,0.0,0.0,7113177,5.4,0.0,1003.0,3212.0,646995000.0,207787.0
79,1003,2017,4.84,354.59,ALABAMA,12.0,680000.0,34.03,0.3320075598470208,1.39,49.0,744.5,0.0,0.0,0.0,7382558,4.2,0.0,1003.0,3921.0,831501000.0,212737.0
80,1003,2018,5.85,375.31,ALABAMA,5.0,0.0,12.55,0.323716465221752,-0.09,51.0,1044.3,0.0,0.0,0.0,7758980,3.6,0.0,1003.0,4149.0,912985000.0,218071.0
81,1003,2019,6.79,400.79,ALABAMA,2.0,0.0,15.0,0.4821968018039467,-0.94,52.0,1550.97,0.0,0.0,0.0,8145105,2.9,0.0,1003.0,4234.0,982340000.0,223565.0
82,1003,2020,4.38,418.35,ALABAMA,6.0,0.0,34.63,0.3520109807342974,-0.2,46.0,2067.55,2.0,0.0,236080000.0,8109210,6.1,0.0,1003.0,5057.0,1257645000.0,233244.0
102,1005,2000,5.27,174.17,ALABAMA,0.0,0.0,0.0,0.5567595120857306,-1.88,0.0,0.0,0.0,0.0,0.0,0,5.6,0.0,1005.0,237.0,13977000.0,29015.0
103,1005,2001,6.86,186.12,ALABAMA,1.0,25000.0,2.0,0.2842450070360362,-0.2,0.0,0.0,0.0,0.0,0.0,849519,7.6,0.0,1005.0,185.0,12190000.0,28863.0
104,1005,2002,0.85,187.71,ALABAMA,0.0,0.0,0.0,0.3113835098738783,-1.21,0.0,0.0,0.0,0.0,0.0,834951,7.7,0.0,1005.0,106.0,8477000.0,28653.0
105,1005,2003,-1.06,185.71,ALABAMA,0.0,0.0,0.0,0.2723558149608248,1.53,8.0,56.3,0.0,0.0,0.0,858421,7.1,0.345,1005.0,131.0,11275000.0,28594.0
106,1005,2004,0.35,186.36,ALABAMA,2.0,3000.0,1.92,0.450091997995199,0.19,43.0,445.7,0.0,0.0,0.0,930345,7.1,0.345,1005.0,112.0,11683000.0,28287.0
107,1005,2005,7.48,200.29,ALABAMA,0.0,0.0,0.0,0.244609378368765,0.54,13.0,402.5,0.0,0.0,0.0,930410,5.7,0.345,1005.0,137.0,15680000.0,28027.0
108,1005,2006,8.86,218.05,ALABAMA,0.0,0.0,0.0,0.482563104430713,-1.96,24.0,808.7,0.0,0.0,0.0,908655,5.6,0.32,1005.0,119.0,12892000.0,27861.0
109,1005,2007,5.56,230.16,ALABAMA,0.0,0.0,0.0,0.520265471251448,-2.88,16.0,282.8,0.0,0.0,0.0,878961,6.4,0.32,1005.0,110.0,12013000.0,27757.0
110,1005,2008,3.55,238.33,ALABAMA,0.0,0.0,0.0,0.4336575442224514,-0.61,16.0,254.2,0.0,0.0,0.0,826389,9.1,0.32,1005.0,76.0,10453000.0,27808.0
111,1005,2009,-2.31,232.82,ALABAMA,2.0,30000.0,2.0,0.4183770022730146,2.26,17.0,290.0,0.0,0.0,0.0,809671,13.2,0.32999998,1005.0,54.0,7298000.0,27657.0
112,1005,2010,-4.87,221.48,ALABAMA,0.0,0.0,0.0,0.4995559561894687,-0.97,11.0,118.0,0.0,0.0,0.0,822879,12.1,0.32999998,1005.0,46.0,5675000.0,27325.0
113,1005,2011,-2.5,215.96,ALABAMA,0.0,0.0,0.0,0.4755764024478931,-3.39,34.0,478.1,0.0,0.0,0.0,773539,11.4,0.32999998,1005.0,50.0,5898000.0,27344.0
114,1005,2012,-0.65,214.55,ALABAMA,0.0,0.0,0.0,0.2272884376055241,-0.72,19.0,255.0,0.0,0.0,0.0,747338,11.8,0.32999998,1005.0,43.0,5509000.0,27172.0
115,1005,2013,-2.69,208.78,ALABAMA,0.0,0.0,0.0,0.3016577194830921,1.47,16.0,524.5,0.0,0.0,0.0,841037,10.4,0.32999998,1005.0,57.0,7160000.0,26946.0
116,1005,2014,-6.21,195.82,ALABAMA,0.0,0.0,0.0,0.4881904840590066,0.39,23.0,236.45,0.0,0.0,0.0,799643,10.5,0.32999998,1005.0,51.0,6572000.0,26768.0
117,1005,2015,4.54,204.71,ALABAMA,4.0,0.0,16.5,0.4716488180902621,0.09,12.0,146.8,0.0,0.0,0.0,781055,8.9,0.32999998,1005.0,86.0,11905000.0,26300.0
118,1005,2016,-0.47,203.74,ALABAMA,0.0,0.0,0.0,0.5156119102200367,-1.49,49.0,358.55,0.0,0.0,0.0,770750,8.4,0.0,1005.0,81.0,11464000.0,25828.0
119,1005,2017,2.66,209.16,ALABAMA,0.0,0.0,0.0,0.3945880130457016,1.21,18.0,352.05,0.0,0.0,0.0,761761,6.0,0.0,1005.0,91.0,13353000.0,25169.0
120,1005,2018,-3.1,202.68,ALABAMA,0.0,0.0,0.0,0.2976120661546501,1.0,9.0,282.16999999999996,0.0,0.0,0.0,774076,5.1,0.0,1005.0,104.0,14400000.0,24887.0
121,1005,2019,0.97,204.65,ALABAMA,0.0,0.0,0.0,0.5298330874740893,-1.01,11.0,155.35,0.0,0.0,0.0,762090,4.0,0.0,1005.0,106.0,15620000.0,24657.0
122,1005,2020,7.05,219.08,ALABAMA,1.0,0.0,8.5,0.3563008927472971,2.43,12.0,40.75,0.0,0.0,0.0,732151,7.7,0.0,1005.0,115.0,20185000.0,24975.0
129,1007,2000,1.15,110.67,ALABAMA,0.0,0.0,0.0,0.5238572410410288,-2.2,0.0,0.0,0.0,0.0,0.0,0,5.4,0.0,1007.0,272.0,13339000.0,19913.0
130,1007,2001,4.69,115.86,ALABAMA,3.0,3000.0,1.5,0.2738323693867491,0.83,0.0,0.0,0.0,0.0,0.0,324835,6.8,0.0,1007.0,202.0,12136000.0,21028.0
131,1007,2002,7.61,124.68,ALABAMA,0.0,0.0,0.0,0.3775456048651811,-0.43,0.0,0.0,0.0,0.0,0.0,329110,7.0,0.0,1007.0,137.0,8503000.0,21199.0
132,1007,2003,0.79,125.66,ALABAMA,2.0,0.0,36.0,0.2532160575846778,1.53,25.0,270.0,0.0,0.0,0.0,345033,5.9,0.215,1007.0,175.0,10797000.0,21399.0
133,1007,2004,-0.41,125.16,ALABAMA,3.0,2000.0,2.82,0.3752644163047685,-0.34,59.0,1030.6,0.0,0.0,0.0,360869,5.4,0.215,1007.0,138.0,11804000.0,21721.0
134,1007,2005,3.69,129.77,ALABAMA,10.0,4000.0,72.5,0.2841648817079833,0.81,30.0,373.85,0.0,0.0,0.0,361489,4.4,0.215,1007.0,165.0,14749000.0,22042.0
135,1007,2006,11.84,145.13,ALABAMA,0.0,0.0,0.0,0.4966346294010854,-1.34,53.0,1355.5,0.0,0.0,0.0,359238,4.2,0.215,1007.0,165.0,18013000.0,22099.0
136,1007,2007,0.01,145.15,ALABAMA,0.0,0.0,0.0,0.563957705625846,-3.81,35.0,858.8,0.0,0.0,0.0,383059,4.2,0.245,1007.0,148.0,18275000.0,22438.0
137,1007,2008,2.8,149.21,ALABAMA,0.0,0.0,0.0,0.429162110077109,-2.45,33.0,505.46,0.0,0.0,0.0,383076,6.0,0.245,1007.0,104.0,12261000.0,22705.0
138,1007,2009,-1.8,146.53,ALABAMA,7.0,176000.0,12.48,0.4076484698907847,1.66,22.0,162.8,0.0,0.0,0.0,374642,12.2,0.245,1007.0,56.0,6890000.0,22941.0
139,1007,2010,-5.18,138.95,ALABAMA,0.0,0.0,0.0,0.5030196514874825,-0.45,19.0,63.65,0.0,0.0,0.0,405362,11.2,0.245,1007.0,78.0,10053000.0,22858.0
140,1007,2011,2.86,142.92,ALABAMA,1.0,0.0,3.42,0.4592324161887859,-1.69,25.0,532.6,0.0,0.0,0.0,412477,10.4,0.245,1007.0,67.0,7337000.0,22736.0
141,1007,2012,-1.06,141.41,ALABAMA,1.0,0.0,5.0,0.2849160746009064,-0.86,21.0,306.5,0.0,0.0,0.0,409288,8.8,0.245,1007.0,63.0,7986000.0,22657.0
142,1007,2013,-3.54,136.39,ALABAMA,0.0,0.0,0.0,0.2902260532826661,1.44,22.0,639.61,0.0,0.0,0.0,409987,8.0,0.245,1007.0,58.0,7416000.0,22510.0
143,1007,2014,3.25,140.82,ALABAMA,1.0,0.0,14.0,0.4196174744941344,0.2,34.0,507.15,0.0,0.0,0.0,406249,7.2,0.245,1007.0,69.0,8750000.0,22541.0
144,1007,2015,-1.85,138.22,ALABAMA,1.0,0.0,2.0,0.3747516487297749,-0.58,27.0,119.95,0.0,0.0,0.0,393928,6.7,0.245,1007.0,69.0,9939000.0,22553.0
145,1007,2016,6.15,146.72,ALABAMA,0.0,0.0,0.0,0.4201357223534211,-1.3,54.0,504.7,0.0,0.0,0.0,401486,6.5,0.0,1007.0,82.0,10691000.0,22590.0
146,1007,2017,-1.19,144.97,ALABAMA,0.0,0.0,0.0,0.2711656692438422,-0.16,4.0,407.6,0.0,0.0,0.0,406741,4.5,0.0,1007.0,96.0,14505000.0,22532.0
147,1007,2018,8.13,156.75,ALABAMA,0.0,0.0,0.0,0.3406069131426114,-0.12,7.0,118.1,0.0,0.0,0.0,397141,4.0,0.0,1007.0,113.0,17155000.0,22300.0
148,1007,2019,6.49,166.93,ALABAMA,0.0,0.0,0.0,0.4445864514206728,-0.42,21.0,6758.1,0.0,0.0,0.0,441282,3.2,0.0,1007.0,107.0,16395000.0,22313.0
149,1007,2020,1.62,169.63,ALABAMA,0.0,0.0,0.0,0.3120571239626865,0.5,9.0,267.6,0.0,0.0,0.0,460844,7.2,0.0,1007.0,112.0,17310000.0,22176.0
162,1009,2000,2.58,144.04,ALABAMA,1.0,25000.0,2.5,0.461624949488929,-2.26,0.0,0.0,0.0,0.0,0.0,0,3.5,0.0,1009.0,729.0,55125000.0,51107.0
163,1009,2001,4.68,150.79,ALABAMA,3.0,15000.0,5.0,0.2519427287015007,0.83,0.0,0.0,0.0,0.0,0.0,864755,3.7,0.0,1009.0,600.0,47114000.0,51845.0
164,1009,2002,1.79,153.49,ALABAMA,0.0,0.0,0.0,0.2906363177701887,1.1,0.0,0.0,0.0,0.0,0.0,870368,5.4,0.0,1009.0,562.0,48653000.0,52551.0
165,1009,2003,2.27,156.97,ALABAMA,5.0,68000.0,35.25,0.249822648925755,1.77,32.0,250.0,0.0,0.0,0.0,901330,4.6,0.3175,1009.0,664.0,60662000.0,53457.0
166,1009,2004,2.88,161.49,ALABAMA,6.0,50000.0,19.72,0.32791139966346,0.84,20.0,220.0,0.0,0.0,0.0,923210,4.1,0.3175,1009.0,599.0,62242000.0,54124.0
167,1009,2005,6.87,172.58,ALABAMA,1.0,30000.0,1.67,0.2235268616646092,-0.54,30.0,235.75,0.0,0.0,0.0,941426,3.6,0.3175,1009.0,670.0,67847000.0,54624.0
168,1009,2006,5.2,181.56,ALABAMA,4.0,0.0,5.52,0.4545361777048819,-1.38,46.0,641.85,0.0,0.0,0.0,907245,3.2,0.3175,1009.0,801.0,97226000.0,55485.0
169,1009,2007,1.11,183.58,ALABAMA,0.0,0.0,0.0,0.5566573506223942,-3.85,70.0,354.25,0.0,0.0,0.0,899931,3.2,0.3375,1009.0,647.0,77068000.0,56240.0
170,1009,2008,2.98,189.06,ALABAMA,0.0,0.0,0.0,0.3879788762749498,-1.29,21.0,127.1,0.0,0.0,0.0,911999,4.8,0.35250002,1009.0,406.0,51565000.0,57055.0
171,1009,2009,-1.73,185.79,ALABAMA,3.0,200000.0,16.58,0.3724936844684385,2.49,15.0,256.25,0.0,0.0,0.0,898372,9.2,0.35250002,1009.0,320.0,38915000.0,57341.0
172,1009,2010,-4.63,177.19,ALABAMA,2.0,5000.0,5.32,0.4832391347767591,0.64,33.0,627.5,0.0,0.0,0.0,898246,9.7,0.3375,1009.0,300.0,36302000.0,57372.0
173,1009,2011,-2.78,172.27,ALABAMA,8.0,5000.0,50.68,0.4174949541788809,0.13,13.0,279.25,0.0,0.0,0.0,854229,8.6,0.3375,1009.0,282.0,33065000.0,57561.0
174,1009,2012,-2.68,167.66,ALABAMA,3.0,0.0,2.0,0.241058020141827,-0.23,19.0,51.5,0.0,0.0,0.0,929622,7.1,0.3375,1009.0,327.0,38720000.0,57585.0
175,1009,2013,1.63,170.38,ALABAMA,4.0,0.0,2.0,0.2088885546755501,2.54,26.0,227.25,0.0,0.0,0.0,930928,6.4,0.3375,1009.0,317.0,40152000.0,57630.0
176,1009,2014,0.35,170.98,ALABAMA,0.0,0.0,0.0,0.4002881680232912,0.77,46.0,687.0,0.0,0.0,0.0,962397,6.1,0.3375,1009.0,426.0,53545000.0,57536.0
177,1009,2015,1.4,173.38,ALABAMA,4.0,0.0,5.0,0.3176258286149039,-0.85,19.0,178.75,0.0,0.0,0.0,1014647,5.4,0.32999998,1009.0,429.0,56181000.0,57535.0
178,1009,2016,1.5,175.97,ALABAMA,0.0,0.0,0.0,0.369893846818885,-2.56,53.0,1675.2,0.0,0.0,0.0,944003,5.4,0.0,1009.0,499.0,69467000.0,57487.0
179,1009,2017,6.78,187.91,ALABAMA,2.0,0.0,1.38,0.2553486663151814,-0.37,7.0,72.1,0.0,0.0,0.0,987967,4.1,0.0,1009.0,551.0,79735000.0,57801.0
180,1009,2018,1.66,191.03,ALABAMA,0.0,0.0,0.0,0.2819806684789191,-0.7,14.0,44.0,0.0,0.0,0.0,1046736,3.5,0.0,1009.0,630.0,98210000.0,57770.0
181,1009,2019,4.92,200.44,ALABAMA,0.0,0.0,0.0,0.3803048697847349,0.35,20.0,156.5,0.0,0.0,0.0,1012139,2.8,0.0,1009.0,625.0,98765000.0,57840.0
182,1009,2020,3.78,208.02,ALABAMA,9.0,0.0,9.0,0.253509999842107,2.81,5.0,42.5,0.0,0.0,0.0,906582,4.5,0.0,1009.0,691.0,123835000.0,59110.0
194,1013,2000,0.65,132.12,ALABAMA,0.0,0.0,0.0,0.5820755824851108,-2.43,0.0,0.0,0.0,0.0,0.0,0,7.9,0.0,1013.0,167.0,9087000.0,21325.0
195,1013,2001,-1.17,130.57,ALABAMA,21.0,20000.0,7.0,0.2526578196329617,1.7,0.0,0.0,0.0,0.0,0.0,461352,7.6,0.0,1013.0,133.0,6490000.0,21139.0
196,1013,2002,4.72,136.74,ALABAMA,0.0,0.0,0.0,0.3272760589644903,-0.7,0.0,0.0,0.0,0.0,0.0,477532,7.9,0.0,1013.0,84.0,4963000.0,20803.0
197,1013,2003,1.2,138.38,ALABAMA,0.0,0.0,0.0,0.2614888249491721,1.25,47.0,248.6,0.0,0.0,0.0,498974,8.6,0.35999998,1013.0,93.0,6544000.0,20833.0
198,1013,2004,5.42,145.88,ALABAMA,0.0,0.0,0.0,0.4052371188602601,0.08,34.0,222.4,0.0,0.0,0.0,522962,9.4,0.35999998,1013.0,114.0,10093000.0,20870.0
199,1013,2005,6.26,155.01,ALABAMA,26.0,0.0,6.0,0.2514497890898712,0.41,54.0,664.9,0.0,0.0,0.0,515349,6.4,0.35999998,1013.0,124.0,10710000.0,20830.0
200,1013,2006,1.62,157.51,ALABAMA,0.0,0.0,0.0,0.4748206536361228,-2.15,55.0,469.5,0.0,0.0,0.0,511149,5.7,0.35999998,1013.0,99.0,9457000.0,20815.0
201,1013,2007,8.2,170.44,ALABAMA,0.0,0.0,0.0,0.5260965375723093,-2.8,50.0,424.7000000000001,0.0,0.0,0.0,543165,6.3,0.35999998,1013.0,93.0,9768000.0,20894.0
202,1013,2008,2.33,174.4,ALABAMA,0.0,0.0,0.0,0.3865971468065506,-0.83,31.0,89.3,0.0,0.0,0.0,529879,8.8,0.35999998,1013.0,56.0,6339000.0,20949.0
203,1013,2009,-4.49,166.57,ALABAMA,0.0,0.0,0.0,0.4090486694493201,1.93,29.0,313.46,0.0,0.0,0.0,495982,15.1,0.35999998,1013.0,33.0,3819000.0,20867.0
204,1013,2010,-3.09,161.43,ALABAMA,0.0,0.0,0.0,0.5264142711453945,-0.86,21.0,159.5,0.0,0.0,0.0,577171,13.4,0.35999998,1013.0,38.0,4214000.0,20933.0
205,1013,2011,-5.54,152.49,ALABAMA,0.0,0.0,0.0,0.4567776262815114,-2.96,42.0,498.95,0.0,0.0,0.0,601003,12.4,0.35999998,1013.0,39.0,4385000.0,20867.0
206,1013,2012,3.63,158.02,ALABAMA,6.0,0.0,19.5,0.2334805543113508,-0.01,34.0,264.5,0.0,0.0,0.0,588210,11.8,0.35999998,1013.0,52.0,6377000.0,20672.0
207,1013,2013,-2.83,153.54,ALABAMA,0.0,0.0,0.0,0.3045705981043556,2.0,61.0,813.9000000000001,0.0,0.0,0.0,594973,10.4,0.35999998,1013.0,47.0,4669000.0,20359.0
208,1013,2014,3.96,159.62,ALABAMA,0.0,0.0,0.0,0.4531203428448316,0.41,45.0,402.25,0.0,0.0,0.0,597419,8.5,0.35999998,1013.0,54.0,6446000.0,20332.0
209,1013,2015,-2.63,155.42,ALABAMA,24.0,600000.0,24.0,0.4340702735579135,-1.17,60.0,1546.15,0.0,0.0,0.0,620733,7.6,0.35999998,1013.0,58.0,6628000.0,20168.0
210,1013,2016,-1.43,153.2,ALABAMA,0.0,0.0,0.0,0.4234089805418257,-0.75,58.0,197.18,0.0,0.0,0.0,611955,6.9,0.0,1013.0,58.0,7329000.0,20040.0
211,1013,2017,1.3,155.18,ALABAMA,29.0,0.0,3.0,0.3025704943296429,1.19,23.0,81.24,0.0,0.0,0.0,630225,5.6,0.0,1013.0,69.0,8613000.0,19911.0
212,1013,2018,6.18,164.77,ALABAMA,35.0,0.0,5.0,0.3225565231597798,0.64,19.0,59.3,0.0,0.0,0.0,653349,4.7,0.0,1013.0,65.0,8035000.0,19675.0
213,1013,2019,-1.72,161.94,ALABAMA,0.0,0.0,0.0,0.4842950265726823,-0.91,34.0,95.93,0.0,0.0,0.0,637975,3.9,0.0,1013.0,64.0,7550000.0,19501.0
214,1013,2020,3.23,167.17,ALABAMA,14.0,0.0,5.83,0.3782984634983395,0.88,23.0,95.0,0.0,0.0,0.0,601322,9.5,0.0,1013.0,82.0,11450000.0,19027.0
242,1015,2000,3.13,217.48,ALABAMA,0.0,0.0,0.0,0.4231123027187566,-2.69,0.0,0.0,0.0,0.0,0.0,0,5.1,0.0,1015.0,1321.0,93184000.0,111081.0
243,1015,2001,6.17,230.9,ALABAMA,0.0,0.0,0.0,0.223169910929302,0.68,0.0,0.0,0.0,0.0,0.0,3738470,5.6,0.0,1015.0,1217.0,96891000.0,111266.0
244,1015,2002,3.23,238.36,ALABAMA,21.0,8000.0,1.25,0.3342441984602583,-0.32,0.0,0.0,0.0,0.0,0.0,3845020,6.0,0.0,1015.0,1082.0,94971000.0,111625.0
245,1015,2003,2.96,245.41,ALABAMA,16.0,755000.0,15.0,0.2357924305741688,1.87,33.0,322.35,0.0,0.0,0.0,3998886,5.9,0.35000002,1015.0,1273.0,117129000.0,112705.0
246,1015,2004,3.02,252.81,ALABAMA,21.0,24000.0,19.03,0.3439093121012629,0.77,32.0,889.5,0.0,0.0,0.0,4325523,5.4,0.35000002,1015.0,1162.0,118928000.0,113462.0
247,1015,2005,5.59,266.95,ALABAMA,12.0,6000.0,3.5,0.2489895951963029,0.95,34.0,581.25,0.0,0.0,0.0,4567037,4.5,0.35000002,1015.0,1444.0,145589000.0,114477.0
248,1015,2006,6.66,284.74,ALABAMA,0.0,0.0,0.0,0.4281308521088226,-1.71,42.0,1187.35,0.0,0.0,0.0,4568102,4.0,0.35000002,1015.0,1353.0,145610000.0,115388.0
249,1015,2007,3.64,295.1,ALABAMA,0.0,0.0,0.0,0.5361305805640033,-4.84,63.0,1271.61,0.0,0.0,0.0,4698563,4.0,0.35000002,1015.0,1229.0,141838000.0,116211.0
250,1015,2008,1.75,300.26,ALABAMA,13.0,15000.0,1.0,0.398017052089426,-2.44,27.0,394.85,0.0,0.0,0.0,4766737,5.9,0.37,1015.0,814.0,100335000.0,117274.0
251,1015,2009,-1.36,296.16,ALABAMA,22.0,5000.0,5.25,0.3825704253865671,1.46,18.0,289.0,0.0,0.0,0.0,4506202,10.2,0.35000002,1015.0,550.0,70702000.0,118363.0
