cbsa_code,cbsa_title,county_fips5,county/county_equivalent,state_name,place_name,place_id,yr,index_nsa,index_prev,hpi_change,hpi_yoy
19460,"Decatur, AL",01079,Lawrence County,Alabama,"Decatur, AL",19460,2023,285.8875,269.15999999999997,16.72750000000002,6.214705008173582
19460,"Decatur, AL",01079,Lawrence County,Alabama,"Decatur, AL",19460,2024,301.39,285.8875,15.502499999999998,5.42258755629399
19460,"Decatur, AL",01079,Lawrence County,Alabama,"Decatur, AL",19460,2025,307.83000000000004,301.39,6.440000000000055,2.1367663160688943
19460,"Decatur, AL",01103,Morgan County,Alabama,"Decatur, AL",19460,2022,269.15999999999997,224.44,44.71999999999997,19.925147032614497
19460,"Decatur, AL",01103,Morgan County,Alabama,"Decatur, AL",19460,2023,285.8875,269.15999999999997,16.72750000000002,6.214705008173582
19460,"Decatur, AL",01103,Morgan County,Alabama,"Decatur, AL",19460,2024,301.39,285.8875,15.502499999999998,5.42258755629399
19460,"Decatur, AL",01103,Morgan County,Alabama,"Decatur, AL",19460,2025,307.83000000000004,301.39,6.440000000000055,2.1367663160688943
19500,"Decatur, IL",17115,Macon County,Illinois,"Decatur, IL",19500,2022,189.5575,170.6925,18.86500000000001,11.05203802158854
19500,"Decatur, IL",17115,Macon County,Illinois,"Decatur, IL",19500,2023,204.115,189.5575,14.557500000000005,7.679727787083079
19500,"Decatur, IL",17115,Macon County,Illinois,"Decatur, IL",19500,2024,221.7375,204.115,17.622500000000002,8.633613404208408
19500,"Decatur, IL",17115,Macon County,Illinois,"Decatur, IL",19500,2025,229.66500000000002,221.7375,7.927500000000009,3.575173346862859
19660,"Deltona-Daytona Beach-Ormond Beach, FL",12035,Flagler County,Florida,"Deltona-Daytona Beach-Ormond Beach, FL",19660,2022,417.2325,333.3425,83.89000000000004,25.166307926532028
19660,"Deltona-Daytona Beach-Ormond Beach, FL",12035,Flagler County,Florida,"Deltona-Daytona Beach-Ormond Beach, FL",19660,2023,436.1375,417.2325,18.904999999999973,4.531046838393449
19660,"Deltona-Daytona Beach-Ormond Beach, FL",12035,Flagler County,Florida,"Deltona-Daytona Beach-Ormond Beach, FL",19660,2024,448.3025,436.1375,12.16500000000002,2.7892579748359125
19660,"Deltona-Daytona Beach-Ormond Beach, FL",12035,Flagler County,Florida,"Deltona-Daytona Beach-Ormond Beach, FL",19660,2025,446.35,448.3025,-1.9524999999999864,-0.43553181166734456
19660,"Deltona-Daytona Beach-Ormond Beach, FL",12127,Volusia County,Florida,"Deltona-Daytona Beach-Ormond Beach, FL",19660,2022,417.2325,333.3425,83.89000000000004,25.166307926532028
19660,"Deltona-Daytona Beach-Ormond Beach, FL",12127,Volusia County,Florida,"Deltona-Daytona Beach-Ormond Beach, FL",19660,2023,436.1375,417.2325,18.904999999999973,4.531046838393449
19660,"Deltona-Daytona Beach-Ormond Beach, FL",12127,Volusia County,Florida,"Deltona-Daytona Beach-Ormond Beach, FL",19660,2024,448.3025,436.1375,12.16500000000002,2.7892579748359125
19660,"Deltona-Daytona Beach-Ormond Beach, FL",12127,Volusia County,Florida,"Deltona-Daytona Beach-Ormond Beach, FL",19660,2025,446.35,448.3025,-1.9524999999999864,-0.43553181166734456
19740,"Denver-Aurora-Centennial, CO",08001,Adams County,Colorado,"Denver-Aurora-Centennial, CO",19740,2022,624.6516666666666,554.6058333333334,70.04583333333323,12.629840712698348
19740,"Denver-Aurora-Centennial, CO",08001,Adams County,Colorado,"Denver-Aurora-Centennial, CO",19740,2023,626.2991666666667,624.6516666666666,1.6475000000000364,0.2637469949918758
19740,"Denver-Aurora-Centennial, CO",08001,Adams County,Colorado,"Denver-Aurora-Centennial, CO",19740,2024,639.8108333333333,626.2991666666667,13.511666666666656,2.1573821882247435
19740,"Denver-Aurora-Centennial, CO",08001,Adams County,Colorado,"Denver-Aurora-Centennial, CO",19740,2025,646.8016666666666,639.8108333333333,6.990833333333285,1.0926406633210428
19740,"Denver-Aurora-Centennial, CO",08005,Arapahoe County,Colorado,"Denver-Aurora-Centennial, CO",19740,2022,624.6516666666666,554.6058333333334,70.04583333333323,12.629840712698348
19740,"Denver-Aurora-Centennial, CO",08005,Arapahoe County,Colorado,"Denver-Aurora-Centennial, CO",19740,2023,626.2991666666667,624.6516666666666,1.6475000000000364,0.2637469949918758
19740,"Denver-Aurora-Centennial, CO",08005,Arapahoe County,Colorado,"Denver-Aurora-Centennial, CO",19740,2024,639.8108333333333,626.2991666666667,13.511666666666656,2.1573821882247435
19740,"Denver-Aurora-Centennial, CO",08005,Arapahoe County,Colorado,"Denver-Aurora-Centennial, CO",19740,2025,646.8016666666666,639.8108333333333,6.990833333333285,1.0926406633210428
19740,"Denver-Aurora-Centennial, CO",08014,Broomfield County,Colorado,"Denver-Aurora-Centennial, CO",19740,2022,624.6516666666666,554.6058333333334,70.04583333333323,12.629840712698348
19740,"Denver-Aurora-Centennial, CO",08014,Broomfield County,Colorado,"Denver-Aurora-Centennial, CO",19740,2023,626.2991666666667,624.6516666666666,1.6475000000000364,0.2637469949918758
19740,"Denver-Aurora-Centennial, CO",08014,Broomfield County,Colorado,"Denver-Aurora-Centennial, CO",19740,2024,639.8108333333333,626.2991666666667,13.511666666666656,2.1573821882247435
19740,"Denver-Aurora-Centennial, CO",08014,Broomfield County,Colorado,"Denver-Aurora-Centennial, CO",19740,2025,646.8016666666666,639.8108333333333,6.990833333333285,1.0926406633210428
19740,"Denver-Aurora-Centennial, CO",08019,Clear Creek County,Colorado,"Denver-Aurora-Centennial, CO",19740,2022,624.6516666666666,554.6058333333334,70.04583333333323,12.629840712698348
19740,"Denver-Aurora-Centennial, CO",08019,Clear Creek County,Colorado,"Denver-Aurora-Centennial, CO",19740,2023,626.2991666666667,624.6516666666666,1.6475000000000364,0.2637469949918758
19740,"Denver-Aurora-Centennial, CO",08019,Clear Creek County,Colorado,"Denver-Aurora-Centennial, CO",19740,2024,639.8108333333333,626.2991666666667,13.511666666666656,2.1573821882247435
19740,"Denver-Aurora-Centennial, CO",08019,Clear Creek County,Colorado,"Denver-Aurora-Centennial, CO",19740,2025,646.8016666666666,639.8108333333333,6.990833333333285,1.0926406633210428
19740,"Denver-Aurora-Centennial, CO",08031,Denver County,Colorado,"Denver-Aurora-Centennial, CO",19740,2022,624.6516666666666,554.6058333333334,70.04583333333323,12.629840712698348
19740,"Denver-Aurora-Centennial, CO",08031,Denver County,Colorado,"Denver-Aurora-Centennial, CO",19740,2023,626.2991666666667,624.6516666666666,1.6475000000000364,0.2637469949918758
19740,"Denver-Aurora-Centennial, CO",08031,Denver County,Colorado,"Denver-Aurora-Centennial, CO",19740,2024,639.8108333333333,626.2991666666667,13.511666666666656,2.1573821882247435
19740,"Denver-Aurora-Centennial, CO",08031,Denver County,Colorado,"Denver-Aurora-Centennial, CO",19740,2025,646.8016666666666,639.8108333333333,6.990833333333285,1.0926406633210428
19740,"Denver-Aurora-Centennial, CO",08035,Douglas County,Colorado,"Denver-Aurora-Centennial, CO",19740,2022,624.6516666666666,554.6058333333334,70.04583333333323,12.629840712698348
19740,"Denver-Aurora-Centennial, CO",08035,Douglas County,Colorado,"Denver-Aurora-Centennial, CO",19740,2023,626.2991666666667,624.6516666666666,1.6475000000000364,0.2637469949918758
19740,"Denver-Aurora-Centennial, CO",08035,Douglas County,Colorado,"Denver-Aurora-Centennial, CO",19740,2024,639.8108333333333,626.2991666666667,13.511666666666656,2.1573821882247435
19740,"Denver-Aurora-Centennial, CO",08035,Douglas County,Colorado,"Denver-Aurora-Centennial, CO",19740,2025,646.8016666666666,639.8108333333333,6.990833333333285,1.0926406633210428
19740,"Denver-Aurora-Centennial, CO",08039,Elbert County,Colorado,"Denver-Aurora-Centennial, CO",19740,2022,624.6516666666666,554.6058333333334,70.04583333333323,12.629840712698348
19740,"Denver-Aurora-Centennial, CO",08039,Elbert County,Colorado,"Denver-Aurora-Centennial, CO",19740,2023,626.2991666666667,624.6516666666666,1.6475000000000364,0.2637469949918758
19740,"Denver-Aurora-Centennial, CO",08039,Elbert County,Colorado,"Denver-Aurora-Centennial, CO",19740,2024,639.8108333333333,626.2991666666667,13.511666666666656,2.1573821882247435
19740,"Denver-Aurora-Centennial, CO",08039,Elbert County,Colorado,"Denver-Aurora-Centennial, CO",19740,2025,646.8016666666666,639.8108333333333,6.990833333333285,1.0926406633210428
19740,"Denver-Aurora-Centennial, CO",08047,Gilpin County,Colorado,"Denver-Aurora-Centennial, CO",19740,2022,624.6516666666666,554.6058333333334,70.04583333333323,12.629840712698348
19740,"Denver-Aurora-Centennial, CO",08047,Gilpin County,Colorado,"Denver-Aurora-Centennial, CO",19740,2023,626.2991666666667,624.6516666666666,1.6475000000000364,0.2637469949918758
19740,"Denver-Aurora-Centennial, CO",08047,Gilpin County,Colorado,"Denver-Aurora-Centennial, CO",19740,2024,639.8108333333333,626.2991666666667,13.511666666666656,2.1573821882247435
19740,"Denver-Aurora-Centennial, CO",08047,Gilpin County,Colorado,"Denver-Aurora-Centennial, CO",19740,2025,646.8016666666666,639.8108333333333,6.990833333333285,1.0926406633210428
19740,"Denver-Aurora-Centennial, CO",08059,Jefferson County,Colorado,"Denver-Aurora-Centennial, CO",19740,2022,624.6516666666666,554.6058333333334,70.04583333333323,12.629840712698348
19740,"Denver-Aurora-Centennial, CO",08059,Jefferson County,Colorado,"Denver-Aurora-Centennial, CO",19740,2023,626.2991666666667,624.6516666666666,1.6475000000000364,0.2637469949918758
19740,"Denver-Aurora-Centennial, CO",08059,Jefferson County,Colorado,"Denver-Aurora-Centennial, CO",19740,2024,639.8108333333333,626.2991666666667,13.511666666666656,2.1573821882247435
19740,"Denver-Aurora-Centennial, CO",08059,Jefferson County,Colorado,"Denver-Aurora-Centennial, CO",19740,2025,646.8016666666666,639.8108333333333,6.990833333333285,1.0926406633210428
19740,"Denver-Aurora-Centennial, CO",08093,Park County,Colorado,"Denver-Aurora-Centennial, CO",19740,2022,624.6516666666666,554.6058333333334,70.04583333333323,12.629840712698348
19740,"Denver-Aurora-Centennial, CO",08093,Park County,Colorado,"Denver-Aurora-Centennial, CO",19740,2023,626.2991666666667,624.6516666666666,1.6475000000000364,0.2637469949918758
19740,"Denver-Aurora-Centennial, CO",08093,Park County,Colorado,"Denver-Aurora-Centennial, CO",19740,2024,639.8108333333333,626.2991666666667,13.511666666666656,2.1573821882247435
19740,"Denver-Aurora-Centennial, CO",08093,Park County,Colorado,"Denver-Aurora-Centennial, CO",19740,2025,646.8016666666666,639.8108333333333,6.990833333333285,1.0926406633210428
19780,"Des Moines-West Des Moines, IA",19049,Dallas County,Iowa,"Des Moines-West Des Moines, IA",19780,2022,291.1275,259.415,31.712499999999977,12.224620781373474
19780,"Des Moines-West Des Moines, IA",19049,Dallas County,Iowa,"Des Moines-West Des Moines, IA",19780,2023,307.5025,291.1275,16.375,5.624683343208736
19780,"Des Moines-West Des Moines, IA",19049,Dallas County,Iowa,"Des Moines-West Des Moines, IA",19780,2024,323.195,307.5025,15.692499999999995,5.103210543003711
19780,"Des Moines-West Des Moines, IA",19049,Dallas County,Iowa,"Des Moines-West Des Moines, IA",19780,2025,327.21500000000003,323.195,4.020000000000039,1.243831123625072
19780,"Des Moines-West Des Moines, IA",19077,Guthrie County,Iowa,"Des Moines-West Des Moines, IA",19780,2022,291.1275,259.415,31.712499999999977,12.224620781373474
19780,"Des Moines-West Des Moines, IA",19077,Guthrie County,Iowa,"Des Moines-West Des Moines, IA",19780,2023,307.5025,291.1275,16.375,5.624683343208736
19780,"Des Moines-West Des Moines, IA",19077,Guthrie County,Iowa,"Des Moines-West Des Moines, IA",19780,2024,323.195,307.5025,15.692499999999995,5.103210543003711
19780,"Des Moines-West Des Moines, IA",19077,Guthrie County,Iowa,"Des Moines-West Des Moines, IA",19780,2025,327.21500000000003,323.195,4.020000000000039,1.243831123625072
19780,"Des Moines-West Des Moines, IA",19099,Jasper County,Iowa,"Des Moines-West Des Moines, IA",19780,2022,291.1275,259.415,31.712499999999977,12.224620781373474
19780,"Des Moines-West Des Moines, IA",19099,Jasper County,Iowa,"Des Moines-West Des Moines, IA",19780,2023,307.5025,291.1275,16.375,5.624683343208736
19780,"Des Moines-West Des Moines, IA",19099,Jasper County,Iowa,"Des Moines-West Des Moines, IA",19780,2024,323.195,307.5025,15.692499999999995,5.103210543003711
19780,"Des Moines-West Des Moines, IA",19099,Jasper County,Iowa,"Des Moines-West Des Moines, IA",19780,2025,327.21500000000003,323.195,4.020000000000039,1.243831123625072
19780,"Des Moines-West Des Moines, IA",19121,Madison County,Iowa,"Des Moines-West Des Moines, IA",19780,2022,291.1275,259.415,31.712499999999977,12.224620781373474
19780,"Des Moines-West Des Moines, IA",19121,Madison County,Iowa,"Des Moines-West Des Moines, IA",19780,2023,307.5025,291.1275,16.375,5.624683343208736
19780,"Des Moines-West Des Moines, IA",19121,Madison County,Iowa,"Des Moines-West Des Moines, IA",19780,2024,323.195,307.5025,15.692499999999995,5.103210543003711
19780,"Des Moines-West Des Moines, IA",19121,Madison County,Iowa,"Des Moines-West Des Moines, IA",19780,2025,327.21500000000003,323.195,4.020000000000039,1.243831123625072
19780,"Des Moines-West Des Moines, IA",19153,Polk County,Iowa,"Des Moines-West Des Moines, IA",19780,2022,291.1275,259.415,31.712499999999977,12.224620781373474
19780,"Des Moines-West Des Moines, IA",19153,Polk County,Iowa,"Des Moines-West Des Moines, IA",19780,2023,307.5025,291.1275,16.375,5.624683343208736
19780,"Des Moines-West Des Moines, IA",19153,Polk County,Iowa,"Des Moines-West Des Moines, IA",19780,2024,323.195,307.5025,15.692499999999995,5.103210543003711
19780,"Des Moines-West Des Moines, IA",19153,Polk County,Iowa,"Des Moines-West Des Moines, IA",19780,2025,327.21500000000003,323.195,4.020000000000039,1.243831123625072
19780,"Des Moines-West Des Moines, IA",19181,Warren County,Iowa,"Des Moines-West Des Moines, IA",19780,2022,291.1275,259.415,31.712499999999977,12.224620781373474
19780,"Des Moines-West Des Moines, IA",19181,Warren County,Iowa,"Des Moines-West Des Moines, IA",19780,2023,307.5025,291.1275,16.375,5.624683343208736
19780,"Des Moines-West Des Moines, IA",19181,Warren County,Iowa,"Des Moines-West Des Moines, IA",19780,2024,323.195,307.5025,15.692499999999995,5.103210543003711
19780,"Des Moines-West Des Moines, IA",19181,Warren County,Iowa,"Des Moines-West Des Moines, IA",19780,2025,327.21500000000003,323.195,4.020000000000039,1.243831123625072
20020,"Dothan, AL",01061,Geneva County,Alabama,"Dothan, AL",20020,2022,221.0125,196.2075,24.80499999999998,12.642228253252274
20020,"Dothan, AL",01061,Geneva County,Alabama,"Dothan, AL",20020,2023,242.385,221.0125,21.372500000000002,9.67026751880551
20020,"Dothan, AL",01061,Geneva County,Alabama,"Dothan, AL",20020,2024,257.4975,242.385,15.112500000000011,6.234915526950924
20020,"Dothan, AL",01061,Geneva County,Alabama,"Dothan, AL",20020,2025,261.84499999999997,257.4975,4.347499999999968,1.6883659064651058
20020,"Dothan, AL",01067,Henry County,Alabama,"Dothan, AL",20020,2022,221.0125,196.2075,24.80499999999998,12.642228253252274
20020,"Dothan, AL",01067,Henry County,Alabama,"Dothan, AL",20020,2023,242.385,221.0125,21.372500000000002,9.67026751880551
20020,"Dothan, AL",01067,Henry County,Alabama,"Dothan, AL",20020,2024,257.4975,242.385,15.112500000000011,6.234915526950924
20020,"Dothan, AL",01067,Henry County,Alabama,"Dothan, AL",20020,2025,261.84499999999997,257.4975,4.347499999999968,1.6883659064651058
20020,"Dothan, AL",01069,Houston County,Alabama,"Dothan, AL",20020,2022,221.0125,196.2075,24.80499999999998,12.642228253252274
20020,"Dothan, AL",01069,Houston County,Alabama,"Dothan, AL",20020,2023,242.385,221.0125,21.372500000000002,9.67026751880551
20020,"Dothan, AL",01069,Houston County,Alabama,"Dothan, AL",20020,2024,257.4975,242.385,15.112500000000011,6.234915526950924
20020,"Dothan, AL",01069,Houston County,Alabama,"Dothan, AL",20020,2025,261.84499999999997,257.4975,4.347499999999968,1.6883659064651058
20100,"Dover, DE",10001,Kent County,Delaware,"Dover, DE",20100,2022,271.78000000000003,232.7475,39.03250000000003,16.770319767129614
20100,"Dover, DE",10001,Kent County,Delaware,"Dover, DE",20100,2023,283.3075,271.78000000000003,11.527499999999975,4.241482081094983
20100,"Dover, DE",10001,Kent County,Delaware,"Dover, DE",20100,2024,302.2425,283.3075,18.935000000000002,6.683550559021567
20100,"Dover, DE",10001,Kent County,Delaware,"Dover, DE",20100,2025,308.90999999999997,302.2425,6.667499999999961,2.2060100746916778
20220,"Dubuque, IA",19061,Dubuque County,Iowa,"Dubuque, IA",20220,2022,254.91000000000003,224.53,30.380000000000024,13.530485903888124
20220,"Dubuque, IA",19061,Dubuque County,Iowa,"Dubuque, IA",20220,2023,269.235,254.91000000000003,14.324999999999989,5.619630457808644
20220,"Dubuque, IA",19061,Dubuque County,Iowa,"Dubuque, IA",20220,2024,286.5225,269.235,17.287499999999966,6.420970527605974
20220,"Dubuque, IA",19061,Dubuque County,Iowa,"Dubuque, IA",20220,2025,298.095,286.5225,11.572500000000048,4.038949820694726
20260,"Duluth, MN-WI",27017,Carlton County,Minnesota,"Duluth, MN-WI",20260,2022,356.195,310.0325,46.162499999999966,14.889568029158218
20260,"Duluth, MN-WI",27017,Carlton County,Minnesota,"Duluth, MN-WI",20260,2023,383.555,356.195,27.360000000000014,7.6811858672918065
20260,"Duluth, MN-WI",27017,Carlton County,Minnesota,"Duluth, MN-WI",20260,2024,407.525,383.555,23.96999999999997,6.249429677621188
20260,"Duluth, MN-WI",27017,Carlton County,Minnesota,"Duluth, MN-WI",20260,2025,430.555,407.525,23.03000000000003,5.651187043739658
20260,"Duluth, MN-WI",27137,St. Louis County,Minnesota,"Duluth, MN-WI",20260,2022,356.195,310.0325,46.162499999999966,14.889568029158218
20260,"Duluth, MN-WI",27137,St. Louis County,Minnesota,"Duluth, MN-WI",20260,2023,383.555,356.195,27.360000000000014,7.6811858672918065
20260,"Duluth, MN-WI",27137,St. Louis County,Minnesota,"Duluth, MN-WI",20260,2024,407.525,383.555,23.96999999999997,6.249429677621188
20260,"Duluth, MN-WI",27137,St. Louis County,Minnesota,"Duluth, MN-WI",20260,2025,430.555,407.525,23.03000000000003,5.651187043739658
20260,"Duluth, MN-WI",55031,Douglas County,Wisconsin,"Duluth, MN-WI",20260,2022,356.195,310.0325,46.162499999999966,14.889568029158218
20260,"Duluth, MN-WI",55031,Douglas County,Wisconsin,"Duluth, MN-WI",20260,2023,383.555,356.195,27.360000000000014,7.6811858672918065
20260,"Duluth, MN-WI",55031,Douglas County,Wisconsin,"Duluth, MN-WI",20260,2024,407.525,383.555,23.96999999999997,6.249429677621188
20260,"Duluth, MN-WI",55031,Douglas County,Wisconsin,"Duluth, MN-WI",20260,2025,430.555,407.525,23.03000000000003,5.651187043739658
20500,"Durham-Chapel Hill, NC",37037,Chatham County,North Carolina,"Durham-Chapel Hill, NC",20500,2022,343.7475,277.46000000000004,66.28749999999997,23.890831110790735
20500,"Durham-Chapel Hill, NC",37037,Chatham County,North Carolina,"Durham-Chapel Hill, NC",20500,2023,366.9425,343.7475,23.194999999999993,6.74768543771227
20500,"Durham-Chapel Hill, NC",37037,Chatham County,North Carolina,"Durham-Chapel Hill, NC",20500,2024,387.005,366.9425,20.0625,5.467477874598892
20500,"Durham-Chapel Hill, NC",37037,Chatham County,North Carolina,"Durham-Chapel Hill, NC",20500,2025,391.08000000000004,387.005,4.0750000000000455,1.0529579721192395
20500,"Durham-Chapel Hill, NC",37063,Durham County,North Carolina,"Durham-Chapel Hill, NC",20500,2022,343.7475,277.46000000000004,66.28749999999997,23.890831110790735
20500,"Durham-Chapel Hill, NC",37063,Durham County,North Carolina,"Durham-Chapel Hill, NC",20500,2023,366.9425,343.7475,23.194999999999993,6.74768543771227
20500,"Durham-Chapel Hill, NC",37063,Durham County,North Carolina,"Durham-Chapel Hill, NC",20500,2024,387.005,366.9425,20.0625,5.467477874598892
20500,"Durham-Chapel Hill, NC",37063,Durham County,North Carolina,"Durham-Chapel Hill, NC",20500,2025,391.08000000000004,387.005,4.0750000000000455,1.0529579721192395
20500,"Durham-Chapel Hill, NC",37135,Orange County,North Carolina,"Durham-Chapel Hill, NC",20500,2022,343.7475,277.46000000000004,66.28749999999997,23.890831110790735
20500,"Durham-Chapel Hill, NC",37135,Orange County,North Carolina,"Durham-Chapel Hill, NC",20500,2023,366.9425,343.7475,23.194999999999993,6.74768543771227
20500,"Durham-Chapel Hill, NC",37135,Orange County,North Carolina,"Durham-Chapel Hill, NC",20500,2024,387.005,366.9425,20.0625,5.467477874598892
20500,"Durham-Chapel Hill, NC",37135,Orange County,North Carolina,"Durham-Chapel Hill, NC",20500,2025,391.08000000000004,387.005,4.0750000000000455,1.0529579721192395
20500,"Durham-Chapel Hill, NC",37145,Person County,North Carolina,"Durham-Chapel Hill, NC",20500,2022,343.7475,277.46000000000004,66.28749999999997,23.890831110790735
20500,"Durham-Chapel Hill, NC",37145,Person County,North Carolina,"Durham-Chapel Hill, NC",20500,2023,366.9425,343.7475,23.194999999999993,6.74768543771227
20500,"Durham-Chapel Hill, NC",37145,Person County,North Carolina,"Durham-Chapel Hill, NC",20500,2024,387.005,366.9425,20.0625,5.467477874598892
20500,"Durham-Chapel Hill, NC",37145,Person County,North Carolina,"Durham-Chapel Hill, NC",20500,2025,391.08000000000004,387.005,4.0750000000000455,1.0529579721192395
20740,"Eau Claire, WI",55017,Chippewa County,Wisconsin,"Eau Claire, WI",20740,2022,331.355,287.33500000000004,44.01999999999998,15.320096751178935
20740,"Eau Claire, WI",55017,Chippewa County,Wisconsin,"Eau Claire, WI",20740,2023,362.695,331.355,31.339999999999975,9.458134025440978
20740,"Eau Claire, WI",55017,Chippewa County,Wisconsin,"Eau Claire, WI",20740,2024,382.0725,362.695,19.377499999999998,5.342643267759417
20740,"Eau Claire, WI",55017,Chippewa County,Wisconsin,"Eau Claire, WI",20740,2025,398.905,382.0725,16.832499999999982,4.405577475479117
20740,"Eau Claire, WI",55035,Eau Claire County,Wisconsin,"Eau Claire, WI",20740,2022,331.355,287.33500000000004,44.01999999999998,15.320096751178935
20740,"Eau Claire, WI",55035,Eau Claire County,Wisconsin,"Eau Claire, WI",20740,2023,362.695,331.355,31.339999999999975,9.458134025440978
20740,"Eau Claire, WI",55035,Eau Claire County,Wisconsin,"Eau Claire, WI",20740,2024,382.0725,362.695,19.377499999999998,5.342643267759417
20740,"Eau Claire, WI",55035,Eau Claire County,Wisconsin,"Eau Claire, WI",20740,2025,398.905,382.0725,16.832499999999982,4.405577475479117
20940,"El Centro, CA",06025,Imperial County,California,"El Centro, CA",20940,2022,295.3625,260.1325,35.23000000000002,13.543098228787255
20940,"El Centro, CA",06025,Imperial County,California,"El Centro, CA",20940,2023,313.435,295.3625,18.07249999999999,6.1187523805493305
20940,"El Centro, CA",06025,Imperial County,California,"El Centro, CA",20940,2024,340.625,313.435,27.189999999999998,8.67484486416641
20940,"El Centro, CA",06025,Imperial County,California,"El Centro, CA",20940,2025,359.815,340.625,19.189999999999998,5.633761467889897
21060,"Elizabethtown, KY",21093,Hardin County,Kentucky,"Elizabethtown, KY",21060,2022,280.0175,240.3175,39.69999999999999,16.519812331602978
21060,"Elizabethtown, KY",21093,Hardin County,Kentucky,"Elizabethtown, KY",21060,2023,310.27750000000003,280.0175,30.260000000000048,10.806467452927059
21060,"Elizabethtown, KY",21093,Hardin County,Kentucky,"Elizabethtown, KY",21060,2024,330.2925,310.27750000000003,20.014999999999986,6.450677216362766
21060,"Elizabethtown, KY",21093,Hardin County,Kentucky,"Elizabethtown, KY",21060,2025,343.9,330.2925,13.607499999999959,4.11983317816782
21060,"Elizabethtown, KY",21123,Larue County,Kentucky,"Elizabethtown, KY",21060,2022,280.0175,240.3175,39.69999999999999,16.519812331602978
21060,"Elizabethtown, KY",21123,Larue County,Kentucky,"Elizabethtown, KY",21060,2023,310.27750000000003,280.0175,30.260000000000048,10.806467452927059
21060,"Elizabethtown, KY",21123,Larue County,Kentucky,"Elizabethtown, KY",21060,2024,330.2925,310.27750000000003,20.014999999999986,6.450677216362766
21060,"Elizabethtown, KY",21123,Larue County,Kentucky,"Elizabethtown, KY",21060,2025,343.9,330.2925,13.607499999999959,4.11983317816782
21140,"Elkhart-Goshen, IN",18039,Elkhart County,Indiana,"Elkhart-Goshen, IN",21140,2022,260.1325,223.5575,36.57499999999999,16.360444181027244
21140,"Elkhart-Goshen, IN",18039,Elkhart County,Indiana,"Elkhart-Goshen, IN",21140,2023,274.79999999999995,260.1325,14.667499999999961,5.638472701411756
21140,"Elkhart-Goshen, IN",18039,Elkhart County,Indiana,"Elkhart-Goshen, IN",21140,2024,292.795,274.79999999999995,17.99500000000006,6.548398835516767
21140,"Elkhart-Goshen, IN",18039,Elkhart County,Indiana,"Elkhart-Goshen, IN",21140,2025,297.555,292.795,4.759999999999991,1.6257108215645744
21300,"Elmira, NY",36015,Chemung County,New York,"Elmira, NY",21300,2022,224.1825,198.6075,25.575000000000017,12.877157207054113
21300,"Elmira, NY",36015,Chemung County,New York,"Elmira, NY",21300,2023,230.86,224.1825,6.677500000000009,2.978600024533584
21300,"Elmira, NY",36015,Chemung County,New York,"Elmira, NY",21300,2024,251.22,230.86,20.359999999999985,8.819197782205656
21300,"Elmira, NY",36015,Chemung County,New York,"Elmira, NY",21300,2025,249.5,251.22,-1.7199999999999989,-0.6846588647400731
21340,"El Paso, TX",48141,El Paso County,Texas,"El Paso, TX",21340,2022,275.0625,235.43625,39.62625,16.83098928053772
21340,"El Paso, TX",48141,El Paso County,Texas,"El Paso, TX",21340,2023,298.51625,275.0625,23.453750000000014,8.526698477618734
21340,"El Paso, TX",48141,El Paso County,Texas,"El Paso, TX",21340,2024,315.97,298.51625,17.453750000000014,5.846834133820189
21340,"El Paso, TX",48141,El Paso County,Texas,"El Paso, TX",21340,2025,322.92,315.97,6.949999999999989,2.199575909105289
21340,"El Paso, TX",48229,Hudspeth County,Texas,"El Paso, TX",21340,2022,275.0625,235.43625,39.62625,16.83098928053772
21340,"El Paso, TX",48229,Hudspeth County,Texas,"El Paso, TX",21340,2023,298.51625,275.0625,23.453750000000014,8.526698477618734
21340,"El Paso, TX",48229,Hudspeth County,Texas,"El Paso, TX",21340,2024,315.97,298.51625,17.453750000000014,5.846834133820189
21340,"El Paso, TX",48229,Hudspeth County,Texas,"El Paso, TX",21340,2025,322.92,315.97,6.949999999999989,2.199575909105289
21420,"Enid, OK",40047,Garfield County,Oklahoma,"Enid, OK",21420,2022,244.095,231.6475,12.447499999999991,5.373466150077166
21420,"Enid, OK",40047,Garfield County,Oklahoma,"Enid, OK",21420,2023,262.8525,244.095,18.75750000000002,7.684508080870156
21420,"Enid, OK",40047,Garfield County,Oklahoma,"Enid, OK",21420,2024,272.12,262.8525,9.267499999999984,3.5257416231536665
21420,"Enid, OK",40047,Garfield County,Oklahoma,"Enid, OK",21420,2025,268.185,272.12,-3.9350000000000023,-1.4460532118183211
21500,"Erie, PA",42049,Erie County,Pennsylvania,"Erie, PA",21500,2022,224.5975,197.16750000000002,27.42999999999998,13.912029112302982
21500,"Erie, PA",42049,Erie County,Pennsylvania,"Erie, PA",21500,2023,244.92,224.5975,20.32249999999999,9.048408820222843
21500,"Erie, PA",42049,Erie County,Pennsylvania,"Erie, PA",21500,2024,262.82,244.92,17.900000000000006,7.308508900865585
21500,"Erie, PA",42049,Erie County,Pennsylvania,"Erie, PA",21500,2025,275.20000000000005,262.82,12.380000000000052,4.710448215508722
21660,"Eugene-Springfield, OR",41039,Lane County,Oregon,"Eugene-Springfield, OR",21660,2022,384.5075,335.365,49.142499999999984,14.653437299658577
