RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31
9,0,California,state,,191445.10740971228,192088.61155847932,192957.49973516396,194843.5968898368,197035.90070840894,199401.3901601513,201899.51597965098,204507.6912501911,207121.91912348874,209601.05534812668,212042.53445764308,214431.99833465507,216453.36718079544,218452.08560471077,220701.80803299174,223499.03258013143,226302.0482807753,228848.35615607406,231232.2752288384,233529.21688489508,235758.61395903552,237843.14821398037,239801.43725821868,241632.69053230959,243112.27125181758,244624.95688176784,246395.51725357884,248784.62519800456,251574.1875841763,254669.2218378157,258249.82825807226,262104.24702713444,265998.3419810266,269693.73733738187,273314.2283303949,276884.39028624876,280039.0330713087,282980.14534319186,286095.533138041,289716.73731715983,293738.32789514546,297458.1742093633,301385.4279494698,305521.66193291504,310116.5071911651,314592.21733388584,318904.9242167604,323075.3417674177,327392.7317216665,332255.37754087505,337801.767824401,344168.89486860484,351500.1069763713,359681.8458518225,368046.5986993555,376029.5191729648,383589.625799983,390850.4981511452,397234.0481056697,403401.4544678311,408890.066821943,414838.87951696175,421092.0414645352,428143.03145348333,435001.70085491845,441344.0445527637,447412.14764473663,453567.45834336407,459751.02290066,465820.5525481889,470744.2972016305,475102.7201152092,478734.02804843296,481963.7343261798,485040.06071327144,487802.1234238832,490546.76614310406,492445.1112975022,493150.0195581818,493156.24810716073,492099.44847366866,490895.1352132249,489611.0304061111,488496.92835506675,487577.3799892524,486498.66814008314,484955.4207267209,482977.0458420678,479891.18005636806,476337.3752726121,471789.1359109082,467046.3659467949,461716.20740891463,456122.66007618763,450499.9328898813,444472.48471533804,438470.5324672674,431386.3643342328,422923.88733023405,413004.12870320113,402445.1604268117,392191.16950123984,381806.00451323786,371808.079590938,362571.21462532994,354583.64968481305,346839.91046260344,339410.01263828826,332464.70685121807,327406.8839233304,323217.76682636776,319281.4170808517,315466.96381745365,312133.3905130112,309661.21836529084,307595.0109295336,305976.5665310694,305113.8214363759,305963.7685431891,307909.191282548,309885.06210030575,310710.51968856977,311765.1890709805,313078.79541951005,314525.15025564114,314458.89692063216,313298.87055663945,311317.37477498717,309295.62580245134,307126.56090887345,305205.2468821322,303836.76943008293,302771.1687690742,301750.2695683892,300246.3433388037,298645.565145392,296240.56946768635,294304.90883000003,292619.35562487965,290780.84462240874,288586.2305109531,286243.1259825776,285086.1631372857,284332.12479842105,283943.43036010326,283378.53776689345,282743.6429685865,282310.09478687024,282507.3721920144,283623.90359564027,285243.0761543497,287803.3244970069,291260.89913410624,295673.29851527343,300504.8494322304,305647.2544940415,310518.4073359817,314829.1623770976,318532.12799185584,322891.17266557866,328845.69021826057,336051.1800807097,343269.1152313132,350172.89931653236,356938.5337374681,363620.6404661418,369225.6250450442,373740.5350658163,377008.3318077703,379709.9937133663,382167.00205122767,385163.4670543135,388361.00653729634,390994.23342514783,392725.62654756475,394243.6270972446,396749.78383531,399928.9212055945,403491.72713258193,406781.3696163772,409706.1129614426,412178.08095317,414201.3531555485,416159.64719569683,418373.8969058174,420643.0431948301,422431.1225214013,423629.4637025572,424654.45197561925,425917.92937053874,426972.44153201353,427934.27648331464,431120.80570266774,436481.4468627111,442570.84758136043,447171.82801793586,450223.85419189004,452920.8510680565,453907.2445581709,453596.73998370086,452106.1403764352,451767.29026147915,452842.66661928105,455438.4070789693,460348.90090323566,466810.8303616778,473828.85312540556,479560.2851687043,483762.4873201034,487363.9058064671,489117.23793843767,490632.67212650017,492228.2723821712,495698.1168365323,499545.82603524666,504068.0013370008,509174.4498366726,514806.27844507503,519940.0780929417,524162.7594969825,528026.1316665849,531170.8307191012,534031.784742778,537101.1091315249,540564.1381855084,544247.7452082309,546852.6384587134,548378.9071817169,547902.8957199048,546266.1268844471,544411.6732111777,543347.3117597611,542710.127369917,542317.1986691564,542730.1101256629,544457.0226654432,547096.6727428784,550208.2534605843,553596.1380462853,557107.2867868586,559975.0379507482,562281.2875034533,564503.2506226976,566554.9910300928,566814.1255253594,565586.5030022439,565428.0840611792,568729.4902585838,576058.7364080242,585469.9953635844,596428.9121332174,607360.0460496972,616437.1033963109,624203.3006844561,631238.8331700073,640449.2800178662,651478.230475163,663319.6580546709,674022.1938300134,681426.7986780065,686447.7728904221,690930.220663411,696840.4228885404,704126.3638486635,714287.4265470825,727326.3087642342,743049.1042636769,757347.0753872864,768124.6291431548,773854.8715961558,774168.0359429071,769443.9959290588,761888.5838029925,755086.8660776272,749741.6671280336,745159.8735467619,738031.5731606837,730703.1113829934,725312.3159797718,724718.4933305109,727742.9750262517,733039.4711627563,740179.1921704434,748258.0832667187,755978.3104061772,762255.782488953,766747.9909146122,769608.0661862352,770150.1036190364,769994.2727211802,771505.744009851,775442.6754075576,780019.7891972022,782540.7344831402,784576.5212800902,786380.5563006814,788722.5898476745,790345.0209015012,792153.7441888788,793983.5149894725,794151.4177568009,792734.4840492861,789214.2801426201,785835.0353300724,781843.3198013203,777982.991711351,775057.5395413112
54,1,Texas,state,,114619.2497797441,114681.53684079644,114711.74704121734,114861.68294483401,114958.78378733096,115067.65747001139,115139.2043248049,115350.8680351673,115628.43373664009,115925.85072124832,116269.05176900605,116650.2657693468,116877.86783108102,116843.47692905333,116615.72827640017,116482.29682744312,116527.09738160322,116662.94262922276,116822.51950361708,116965.85614630104,117116.60672664778,117274.28853856066,117389.49678392727,117482.57160267756,117514.32943486182,117602.3685362963,117822.9820303041,118210.94165150369,118668.00365771605,119180.0795824591,119700.59920537045,120250.66061470534,120735.45428756217,121151.48419177579,121505.58185512807,121807.28467543243,122038.62339123637,122191.31151358776,122363.90344739653,122566.35533370927,122796.0443481177,123027.51523234161,123255.7638189029,123521.1087243886,123761.78775252502,124006.87673672235,124183.81214997616,124333.5953011713,124708.3911648869,125552.05554211023,126887.57561248327,128212.90085014874,129308.09488991858,130011.02424739655,130668.10063975216,131265.7759155071,131940.6333293045,132568.5325488811,133130.24773960502,133621.16023320446,134144.00490118013,134583.89254188212,134975.85838541226,135321.35112881186,135697.14665825412,136107.8354958524,136471.2701155079,136811.4369526661,137151.9945182012,137428.016729606,137750.59914040178,138013.29739189023,138228.87412190242,138446.305791524,138710.57484869755,139134.28979965553,139713.90005447858,140356.38651826917,140997.0836982788,141566.1600630826,142171.33977291468,142918.96258217216,143634.94677381698,144345.18469442078,144720.08109645205,144867.64767256877,144849.18594111325,145073.58039903018,145483.97247690873,146017.57255913556,146493.75624020075,146999.86765377814,147498.6219236241,147957.89944094577,148340.59371814085,148693.60127305973,148550.91795270113,148138.32951751875,147530.8341015208,147212.0394851948,146983.59093886174,146778.7181815533,146609.32737478006,146248.29546603104,145725.9204918118,145104.56002131428,144494.96466292036,143931.26991707427,143418.40729633777,143149.07160283576,143038.55624532045,143021.50412330523,143021.31239415365,142996.4372154081,143007.6651569679,142887.94839719587,142729.9844259647,142520.25237418243,142564.2376274571,142692.9094171322,142755.42100676562,142741.4312669379,142767.18894903595,142947.2177654365,143155.12174626222,143202.134331631,142948.3413956489,142458.16100282807,141877.5413608386,141293.3303854194,140687.27326574843,140160.84365360189,139703.3966372421,139222.1059427444,138749.14539772397,138291.48650363667,137929.04261366418,137559.65290111265,137354.6450099597,137234.04478329435,137190.8871694327,137075.18497231472,136858.91954809838,136606.30980849953,136490.6355200366,136649.57376028516,136932.8792112102,137217.86534052785,137535.97082852907,137984.20771991636,138492.21854751292,138871.5424306139,139196.76404261813,139520.8930659597,139894.98195454464,140270.4515175053,140794.62524324647,141460.73634198855,142250.15987795024,142999.6102907698,143854.984175653,144875.6710822045,145855.22448591504,146804.86578856685,147546.07357117662,148391.2148151484,149165.35707606762,150033.82939181314,151053.80796754785,152205.15406911008,153366.6616229892,154376.31017204502,155399.06003475087,156437.4374945136,157619.9475643595,158683.32644933206,159620.88594764148,160285.61204613422,161125.69511658876,162108.56215822184,163338.52064503133,164613.17958470932,165859.33242868827,167025.48244876988,168141.20753837898,169252.57390562003,170408.09754531377,171613.60902942554,172842.8217232756,174081.38010230582,175172.10385290594,176303.32216329078,177514.6798377129,178778.2976576384,179710.1035802093,180596.7132452506,181452.3172921921,182472.19741080748,183322.37345365764,184149.0311241711,185094.21732899814,186136.51715209955,187309.20436839538,188436.0465973259,189544.7298728601,190534.59548252597,191590.16287382017,192758.63818494848,193810.77815674615,194759.0664328469,195493.0677932085,196271.1916760731,197061.29177211257,198003.56408403406,199041.22811672674,200193.31779000777,201335.78289106744,202375.30807298934,203592.93644699256,204732.1966882801,205920.33277141533,206822.65188290094,207854.05632056683,208781.9193317342,209697.48370799373,210395.75855647353,211187.57873727567,212068.01863182054,212940.33029990958,213709.0967142684,214374.19582135262,214935.90250324807,215440.63831845718,215930.28776960136,216449.8073774198,217072.51177797024,217752.95477958294,218663.85713165594,219742.4005899053,220916.78793545,222109.07741873525,223262.5469215395,224387.48324403985,225198.45222155206,225488.0267725275,225661.3486455277,226338.8807042678,227810.67728231277,230032.46896406604,232540.00725791932,235399.77028729115,238170.48366700785,241079.18840314585,244177.46060938027,247685.3628288048,251578.32000777102,256033.41528010988,260800.09831386464,265173.10281571647,268506.5711578904,270943.41616035416,273471.2130124243,276744.01675814105,280506.0078120431,285455.4379786572,290991.0239267711,297250.45812058315,303323.52537251054,308905.6533008985,313777.89152306126,316740.4434215198,317670.46510669374,316984.8434623013,316004.53035867214,314970.4584653918,313641.74249731743,311888.58752214216,310221.4307476725,309108.70303073205,308724.7222040883,309056.4905629673,309917.30604567396,310692.5489335284,311294.1464495668,311333.5074385257,311094.6076246858,310587.59987786104,309961.3405435556,309755.5374453831,310024.7644307408,310924.59671593417,311807.57741745916,312149.1137879206,311910.39216101234,311332.63118637406,310904.83102919103,310637.915722813,310372.22944208485,309992.2847480113,309712.312535087,309532.2811440529,309353.9744508379,308617.54955994285,307544.70632149867,306277.0266451139,305076.1608659942,304005.386589125
14,2,Florida,state,,108435.82380663765,108670.70589495981,108955.42980551392,109534.20028321749,110158.34187429026,110795.16738787478,111435.02126588758,112086.67963238103,112762.12816358806,113451.65570653655,114168.18867490534,114907.23129017452,115582.99109928963,116254.35919127474,116956.18489540771,117785.21079934984,118693.24420404836,119641.08468289096,120660.04078031478,121740.06583257132,122859.74186672633,123982.4902532928,125059.24910394015,126115.28016526236,127068.75865718762,127950.73829974746,128813.053116018,129783.31655633262,130847.88752943331,131960.95194015084,133094.15630657482,134305.2192431851,135503.36591845631,136699.94142713593,137836.6732747745,139068.20380550763,140282.26634513415,141529.8872938583,142809.2709047375,144234.69053467966,145740.3198635,147234.24549268445,148713.27936616386,150225.53428218226,151795.44515942456,153385.94114100302,154946.1997798652,156439.0146813801,157870.18286880993,159287.45178196777,160840.22046543696,162610.79373704482,164683.64298048112,167034.99497338862,169647.22265203818,172523.9463018229,175445.0796338811,178251.32704391773,180883.39281038908,183565.45663130816,186319.5268694088,189264.59900131798,192566.63315495782,196458.40761797797,200801.0300692678,205508.63666213816,210532.37975550536,215724.6714997343,220813.75740268303,225500.71772586406,229834.09297961983,233894.4645642036,237647.56458238768,241129.61242827956,244748.247306984,248777.0017791077,252640.60676501723,255875.3304193458,258095.04140714076,259552.1376276616,260162.63549920972,260135.04129055326,259745.1809804804,258965.41060812733,257978.85271138544,256912.44457923263,255687.10952723623,254272.13046511132,252429.63950050855,250126.85602599045,247352.7797476802,244286.82165592548,241147.9388677983,237937.58874769017,234580.80095202077,231176.45655218628,227477.88655010474,223827.50800040632,219928.93477210766,216132.67909914616,212054.17664366507,208087.84502686482,204032.45949675216,199816.1578683202,195528.25218988277,191191.1376024636,186926.6688212432,182849.39983363522,179014.576661743,175607.06251195344,172403.65305369569,169214.01626932263,166128.29425015382,163192.98261439227,160681.42725117135,158367.44852692026,156248.8711598077,154456.52688192364,153261.50191467078,152353.29762464855,151654.1627621895,151045.35023401733,150630.6319363099,150268.53582062272,149799.0529891339,149091.08987085838,148109.92656874875,146884.68476479294,145547.1610848651,144148.376662106,142731.85132823314,141381.61779366524,140032.33856033906,138752.8895213243,137446.16238609693,136181.9031410525,134919.22978079834,133777.86235978224,132726.04934221358,131898.50343438232,131276.4233008749,130919.80152276669,130737.50902769125,130654.41636268579,130683.27154301842,130806.07092109638,131002.50200242153,131368.60887214294,131842.57921848088,132484.8211744556,133129.0257678086,133701.85915678428,134311.24998938583,135066.7903553867,136136.7060079621,137562.64827703638,139193.47560636434,140858.35413994815,142557.3185849241,144307.1824339698,146280.8677604694,148214.9201954495,150072.75798703,151846.52049049715,153570.32090442072,155390.28902579672,156997.75589032634,158637.8110265882,160198.8655913896,161881.1847527496,163458.9044845753,164863.89696210137,166249.6953089004,167398.10745115005,168581.25080379355,169588.0501172294,170634.53064777047,171512.7598594828,172610.26846120995,173911.67893702988,175332.5466757007,176577.82078736075,177677.33309051744,178781.6183595137,180032.4312569236,181314.93596308786,182777.2288899436,184325.31319988356,186009.3392157875,187769.0655311856,189465.8362377856,191041.18386000147,192493.28105834743,193869.72819764618,195134.99451629884,196475.21149127846,197801.4720836261,199219.25827907166,200463.7891323437,201753.2767249363,203201.784995178,204813.15133154337,206288.13892767925,207511.39523838172,208583.2343873765,209782.84361288766,211183.29648573147,212671.19723254177,213974.34424569973,215318.27885947478,216595.13576408106,218036.73309499226,219433.01356891685,220930.33614914535,222471.2208717759,224084.44454176872,225519.29103266075,226779.4535662049,228047.07972608935,229303.34989925884,230606.25495299848,231703.7892991939,233126.5534861649,234516.4372204131,235927.81744736005,237089.3066648594,238322.67805602693,239655.62322057845,240858.52027180046,241937.90122253573,242667.79137505792,243194.8173763346,243478.07961948062,243888.46805957114,244419.10633427455,245142.78601759733,245862.21168462222,246815.57904100124,248119.56466166684,249726.61897601362,251673.6299171728,253507.96999097723,255119.5819621335,256099.85843831266,256370.20218511857,256505.76111474956,257084.77956219667,258680.86691773232,261240.75727756709,264269.92143708,267826.4773671275,271361.3875769921,275019.96116792475,278664.92630882835,282559.86972461996,286891.2543191509,292132.91915285675,298550.0546555519,305121.5080097905,310967.74745391053,315704.85722964554,320368.9579355486,325586.55872552696,331226.48930919805,338306.55628337036,346541.5622232579,356261.5119384827,366482.94283153117,376279.0735181258,384986.6265889846,390894.7999318875,393885.2945658459,394267.6856713647,393779.06922230433,393063.65011838084,392207.10316164774,390842.63954691193,389687.2473001213,389217.3194200338,389668.1798509252,390734.96839082986,392431.54695043876,394156.92553182505,395866.7577170045,397055.84730952163,398133.2487456416,399077.89820524683,399920.9750283983,400636.0517078917,401373.466079532,402249.1745877271,402938.49243870453,403064.692532643,402268.1050973344,401197.3422900901,400167.5914117058,399299.8728326938,398338.23362864257,397120.28833080706,396010.2948385445,395052.4344134675,393958.836699397,392239.7595107055,390048.01946296054,387555.78744087555,384930.3845695108,382136.23969233036
43,3,New York,state,,156666.4921048034,157224.37871180597,157761.4345388577,158916.49562558794,160111.5709525657,161403.77787637748,162565.46731345294,163582.32905060807,164485.90835527587,165454.4264937333,166640.92780320445,167943.3313660797,169192.52976938468,170232.19394170167,171169.90230498835,172148.9079219117,173230.1275720712,174423.53400059798,175676.43287330552,176991.59928385264,178277.88945389926,179631.75576700582,181049.02142161856,182553.87669916858,184039.64492506068,185388.50720121097,186532.47036022626,187660.15498263016,188862.27466783673,190258.12236523323,191757.50869883157,193431.74869262948,195156.7541859401,196876.5976131117,198547.75864575978,200278.24948720832,201968.53228982553,203612.9869201912,205367.8809705129,207096.9564630917,208866.40628077323,210621.2327113857,212462.11873495308,214552.06191584523,216814.87024917427,219143.62608531906,221180.07089623265,223006.53979149016,224784.44667193203,226469.34755140412,227881.6597814901,229285.21324393575,230937.18545986153,232975.32698285286,235267.4033183077,237625.35742184674,240107.93197991172,242547.4582293001,245019.31447849472,247381.74387098348,249633.79860442583,251827.87968580643,253846.6706692107,255977.28541580992,258239.73499229384,260577.491690369,263037.47517018486,265609.1457085116,268309.197764114,271056.81333397055,273540.56680425024,276015.54670382285,278178.9324181384,280157.86972025415,281791.75653718825,283210.9032749815,284551.4155362679,285935.90168251866,287231.7859476741,288391.13131928555,289140.12706890394,289690.4028815902,290008.6181705276,290346.81655776844,290628.9825634418,290858.96319141384,291163.8459996363,291288.5173573506,291527.47067224915,291564.0039610647,291622.3048640441,291702.922457122,291709.0970156617,291920.77856862335,292133.95835564873,292249.7341306144,292321.33128926257,292178.28216305195,292015.15581915696,291643.7956915884,291022.8493910695,290175.28177624935,289052.05588700465,287837.1776255822,286479.3505902714,284847.56572426116,283061.1775324915,281348.2419483626,279763.81447083584,278400.350194019,277191.7281428415,276162.45740738796,275216.4242444085,274189.0584858647,273124.2762572994,271974.89723054314,271006.80704837694,270257.73330924875,269779.0345245064,269457.8703528358,269223.6404345885,269204.5675752729,269285.5063138457,269691.43364674324,270125.5440294343,270706.1581628322,271077.7810223728,270987.93812835886,270426.0065636881,269410.4591649693,268347.8187271427,267271.0676927908,266511.49793178943,265928.78902072925,265570.2431597601,265088.3475248459,264571.6724336802,263801.6936866786,263048.42120010435,262312.7826803883,261641.3195735953,260972.73429556284,260244.9361161854,259629.4940645209,259087.98522775012,258873.00643109196,259069.00453306152,259478.03381180414,259988.24572160142,260362.20780239813,260709.36514470036,260721.21049470408,260749.20049505107,260581.92125394708,260566.19304625838,260539.5580018064,260956.7991744716,261650.73485228038,262467.9384479555,263239.5684909678,264113.32564889657,265327.22364545235,266536.80416192085,267623.06137075013,268408.4457541821,269242.10919352714,269932.9150209561,270399.4954708664,270800.404941017,271349.6402416755,272358.13889412355,273532.022556233,274927.54571411555,275890.1353284151,276682.3580369293,277153.421282151,277785.5261175984,278275.73968497384,278949.0697060848,279523.6890116669,279954.11682536954,280207.8595722883,280465.50894192775,280933.1078376619,281772.7914989639,282693.11541319144,283838.8037762593,285213.0884306489,287030.6112684985,288996.2959136411,290602.6083191869,291904.424887235,292825.57257239096,293545.1967932384,293870.9041123192,294452.98403229524,295346.02065074944,296730.998167628,297869.5766359356,298684.4038372791,299311.4480634209,300184.5492336817,301533.4508252865,303396.23953409615,305103.89425604156,306906.5231744665,308497.6340065351,310641.520717882,312368.1623961312,313884.374195276,315002.7086752166,316387.0778999913,317792.4981422163,319548.8082605276,320973.1450082625,322563.0067151326,323999.18261787825,325149.5132258442,326648.1688189626,328323.8001904365,330761.7570351584,332961.8675666019,335446.10566464165,337868.8060204639,340354.1582299865,342000.4045365514,343171.42129252973,343858.41567711625,344975.6550813072,346549.3617888508,348255.4086757211,349690.69559510256,350510.6702136626,351511.3627533544,352531.6233735669,353752.2532408447,354419.5242967226,355171.9050110095,356674.52179824637,358585.7157610389,360941.6331647612,362737.72006454115,364390.84929530765,365763.92904277844,366958.5432228519,367604.3424847023,367787.248854264,368206.633070159,370320.56017181464,373785.5037437084,378364.6639594491,383415.6896814925,388197.08703264146,393186.5575734214,397848.65655930364,402180.30428891233,406510.6466789924,410566.3862193031,414149.569917653,416334.0642984367,417414.00128141936,418974.1437144401,421319.65920598764,424092.13036800455,427358.0848313221,431317.49661235046,436601.90225177706,442008.8405619811,446943.8157445064,451665.70288014977,454850.61795130867,455804.6540289687,454189.27920764446,452305.38751427364,450702.983163416,449072.82897540735,447366.6393900758,445949.14178617735,446046.1452944853,447582.7542623868,450097.6520694178,453053.43143177795,456187.648989215,459372.9935028151,462076.13094613113,463992.34681959543,465592.5865073879,467344.95806742995,469202.22064786375,471495.8786309993,474581.5902356876,478353.40687878587,481820.2653913088,484607.913129787,487214.19425214437,490403.2149722937,493351.33380618616,495841.8170091152,497727.7210879789,499534.57713035075,500697.1445550748,501910.8485777926,502841.1423895892,504247.8359236938,505541.5979128993,507160.33441927383,509127.1517552662
