county_fips5,yr,index_nsa_pred
5145,2022,318.56160409266295
5145,2023,366.2073900599636
5145,2024,421.88932255654134
5145,2025,491.97391227738177
5147,2021,141.37
5147,2022,136.44146606279773
5147,2023,142.79853261373077
5147,2024,145.99929949705373
5147,2025,150.6069697453628
5149,2021,165.72
5149,2022,181.90603590181092
5149,2023,209.54695524557485
5149,2024,247.6633676881007
5149,2025,290.36088102337567
6001,2021,2235.72
6001,2022,2369.0572125484637
6001,2023,2498.1337803169754
6001,2024,2627.2379754379244
6001,2025,2755.4115372966494
6003,2021,267.45
6003,2022,271.7804970784002
6003,2023,286.0545770413895
6003,2024,294.79378976124724
6003,2025,304.65878333691336
6005,2021,420.47
6005,2022,491.6311904669247
6005,2023,578.2048725240343
6005,2024,660.4690070617127
6005,2025,742.1238597732699
6007,2021,1006.09
6007,2022,1176.956980566529
6007,2023,1373.771860518991
6007,2024,1575.1612863037801
6007,2025,1785.342201509565
6009,2021,490.73
6009,2022,590.2164773561074
6009,2023,699.7641713035619
6009,2024,813.4662393812143
6009,2025,942.1753467496849
6011,2021,431.39
6011,2022,485.657234456445
6011,2023,559.8311737349391
6011,2024,628.877316379179
