fips,year,prop_rate
17045,2020,2.508
17047,2000,
17047,2001,
17047,2002,
17047,2003,2.75058
17047,2004,2.8638
17047,2005,2.8638
17047,2006,3.00366
17047,2007,2.99367
17047,2008,2.8971
17047,2009,2.83383
17047,2010,2.8438199
17047,2011,2.89377
17047,2012,2.88711
17047,2013,2.90043
17047,2014,2.8471498
17047,2015,2.73393
17047,2016,2.5344
17047,2017,2.5938
17047,2018,2.6235
17047,2019,2.6499
17047,2020,2.6235
17049,2000,
17049,2001,
17049,2002,
17049,2003,2.08458
17049,2004,2.1312
17049,2005,2.11122
17049,2006,2.08458
17049,2007,2.1245399
17049,2008,2.16117
17049,2009,2.15118
17049,2010,2.14119
17049,2011,2.1312
17049,2012,2.14785
17049,2013,2.14452
17049,2014,2.1645
17049,2015,2.20779
17049,2016,2.1714
17049,2017,2.1483
17049,2018,2.1417
17049,2019,2.1153
17049,2020,2.1186
17051,2000,
17051,2001,
17051,2002,
17051,2003,2.58741
17051,2004,2.78055
17051,2005,2.74059
17051,2006,2.93706
17051,2007,2.95371
17051,2008,2.93373
17051,2009,2.99367
17051,2010,2.9304
17051,2011,2.9237401
17051,2012,2.9204102
17051,2013,2.9070902
17051,2014,2.9437199
17051,2015,3.00366
17051,2016,3.0096
17051,2017,2.9205
17051,2018,2.8281
17051,2019,2.7192
17051,2020,2.6763
17053,2000,
17053,2001,
17053,2002,
17053,2003,2.87046
17053,2004,2.99034
17053,2005,2.91042
17053,2006,2.9470499
17053,2007,2.97369
17053,2008,3.0236402
17053,2009,3.08358
17053,2010,3.01032
17053,2011,3.0436199
17053,2012,3.01698
17053,2013,3.07692
17053,2014,3.16683
17053,2015,3.31668
17053,2016,3.2505
17053,2017,3.1878
17053,2018,3.135
17053,2019,3.1086
17053,2020,3.1086
17055,2000,
17055,2001,
17055,2002,
17055,2003,2.89044
17055,2004,3.05694
17055,2005,2.95038
17055,2006,2.88711
17055,2007,2.79054
17055,2008,2.7439198
17055,2009,2.7206101
17055,2010,2.82717
17055,2011,2.86713
17055,2012,2.8471498
17055,2013,2.9204102
17055,2014,2.85381
17055,2015,2.88378
17055,2016,2.9172
17055,2017,2.8314
17055,2018,2.7852
17055,2019,2.8149
17055,2020,2.8611
17057,2000,
17057,2001,
17057,2002,
17057,2003,2.84049
17057,2004,2.9437199
17057,2005,2.9304
17057,2006,2.8971
17057,2007,2.8638
17057,2008,2.85381
17057,2009,2.93706
17057,2010,3.01698
17057,2011,3.1635
17057,2012,3.19014
17057,2013,3.18015
17057,2014,3.2034597
17057,2015,3.23676
17057,2016,3.2241
17057,2017,3.1317
17057,2018,3.168
17057,2019,3.1449
17057,2020,3.1845
17059,2000,
17059,2001,
17059,2002,
17059,2003,2.71728
17059,2004,2.65068
17059,2005,2.69397
17059,2006,2.77056
17059,2007,2.74059
17059,2008,2.71728
17059,2009,2.61072
17059,2010,2.7305999
17059,2011,2.57742
17059,2012,2.57742
17059,2013,2.66067
17059,2014,2.69397
17059,2015,2.85381
17059,2016,2.7918
17059,2017,2.8512
17059,2018,2.7918
17059,2019,2.7753
17059,2020,2.7918
17061,2000,
17061,2001,
17061,2002,
17061,2003,2.61072
17061,2004,2.7072902
17061,2005,2.71062
17061,2006,2.67066
17061,2007,2.71062
17061,2008,2.63736
17061,2009,2.6040602
17061,2010,2.73726
17061,2011,2.81052
17061,2012,2.9204102
17061,2013,2.88378
17061,2014,2.77056
17061,2015,2.78388
17061,2016,2.7258
17061,2017,2.7357
17061,2018,2.7456
17061,2019,2.739
17061,2020,2.6895
17063,2000,
17063,2001,
17063,2002,
17063,2003,2.2244399
17063,2004,2.4275699
17063,2005,2.38095
17063,2006,2.15784
17063,2007,2.17116
17063,2008,2.17782
17063,2009,2.2244399
17063,2010,2.24442
17063,2011,2.29104
17063,2012,2.3643
17063,2013,2.3976
17063,2014,2.43423
17063,2015,2.5974
17063,2016,2.5311
17063,2017,2.5311
17063,2018,2.5443
17063,2019,2.5245
17063,2020,2.5113
17065,2000,
17065,2001,
17065,2002,
17065,2003,2.9304
17065,2004,3.21678
17065,2005,3.32001
17065,2006,3.45987
17065,2007,3.44322
17065,2008,3.4332302
17065,2009,3.28338
17065,2010,3.5264702
17065,2011,3.26673
17065,2012,3.0236402
17065,2013,2.664
17065,2014,2.67399
17065,2015,2.7239401
17065,2016,2.7225
17065,2017,2.7126
17065,2018,2.6532
17065,2019,2.6202
17065,2020,2.5938
17067,2000,
17067,2001,
17067,2002,
17067,2003,2.38761
17067,2004,2.45088
17067,2005,2.4975
17067,2006,2.62404
17067,2007,2.60739
17067,2008,2.66733
17067,2009,2.69397
17067,2010,2.71062
17067,2011,2.69397
17067,2012,2.77389
17067,2013,2.82717
17067,2014,2.9237401
17067,2015,2.97702
17067,2016,2.8875
17067,2017,2.8611
17067,2018,2.8842
17067,2019,2.8908
17067,2020,2.8908
17069,2000,
17069,2001,
17069,2002,
17069,2003,1.79154
17069,2004,1.7649001
17069,2005,2.05794
17069,2006,2.04129
17069,2007,2.0979
17069,2008,1.90809
17069,2009,2.09124
17069,2010,2.11455
17069,2011,2.03463
17069,2012,2.01798
17069,2013,2.13453
17069,2014,2.2011302
17069,2015,2.40093
17069,2016,2.2803
17069,2017,2.3001
17069,2018,2.0955
17069,2019,2.1978
17069,2020,2.0889
17071,2000,
17071,2001,
17071,2002,
17071,2003,2.6273699
17071,2004,2.9237401
17071,2005,2.9603698
17071,2006,2.95371
17071,2007,2.84049
17071,2008,2.79387
17071,2009,2.63403
17071,2010,2.58075
17071,2011,2.5174801
17071,2012,2.5407898
17071,2013,2.58408
17071,2014,2.59407
17071,2015,2.66067
17071,2016,2.6202
17071,2017,2.5377
17071,2018,2.5344
17071,2019,2.5476
17071,2020,2.5344
17073,2000,
17073,2001,
17073,2002,
17073,2003,2.56077
17073,2004,2.664
17073,2005,2.65068
17073,2006,2.6207101
17073,2007,2.64735
17073,2008,2.66067
17073,2009,2.67732
17073,2010,2.7239401
17073,2011,2.7206101
17073,2012,2.7639
17073,2013,2.73726
17073,2014,2.78388
17073,2015,2.84049
17073,2016,2.8413
17073,2017,2.7588
17073,2018,2.7984
17073,2019,2.7918
17073,2020,2.8116
17075,2000,
17075,2001,
17075,2002,
17075,2003,2.87046
17075,2004,2.95371
17075,2005,2.99034
17075,2006,3.00033
17075,2007,3.0436199
17075,2008,3.0436199
17075,2009,3.05361
17075,2010,3.0636
17075,2011,3.03363
17075,2012,3.09357
17075,2013,3.1501799
17075,2014,3.1768198
17075,2015,3.25341
17075,2016,3.2208
17075,2017,3.1713
17075,2018,3.0756
17075,2019,3.0591
17075,2020,3.0162
17077,2000,
17077,2001,
17077,2002,
17077,2003,2.6406898
17077,2004,2.68731
17077,2005,2.6207101
17077,2006,2.64735
17077,2007,2.53746
17077,2008,2.53746
17077,2009,2.52414
17077,2010,2.71062
17077,2011,2.8205101
17077,2012,2.9070902
17077,2013,2.98368
17077,2014,3.03363
17077,2015,3.08025
17077,2016,3.069
17077,2017,3.1185
17077,2018,3.1878
17077,2019,3.2967
17077,2020,3.4452
17079,2000,
17079,2001,
17079,2002,
17079,2003,2.4209101
17079,2004,2.51082
17079,2005,2.5208101
17079,2006,2.51082
17079,2007,2.45088
17079,2008,2.46087
17079,2009,2.51082
17079,2010,2.5308
17079,2011,2.58741
17079,2012,2.6973
17079,2013,2.81718
17079,2014,3.04029
17079,2015,2.98701
17079,2016,2.9568
17079,2017,3.1746
17079,2018,3.0954
17079,2019,3.0624
17079,2020,3.0294
17081,2000,
17081,2001,
17081,2002,
17081,2003,2.43756
17081,2004,2.5441198
17081,2005,2.53413
17081,2006,2.51082
17081,2007,2.48751
17081,2008,2.45421
17081,2009,2.44755
17081,2010,2.55078
17081,2011,2.81718
17081,2012,2.88378
17081,2013,2.87379
17081,2014,2.79054
17081,2015,2.8071902
17081,2016,2.8347
17081,2017,2.8083
17081,2018,2.8248
17081,2019,2.7951
17081,2020,2.8083
17083,2000,
17083,2001,
17083,2002,
17083,2003,1.99467
17083,2004,2.0246398
17083,2005,2.01798
17083,2006,2.0313
17083,2007,1.99467
17083,2008,2.01465
17083,2009,2.0246398
17083,2010,2.10456
17083,2011,2.18115
17083,2012,2.27439
17083,2013,2.33766
17083,2014,2.4242399
17083,2015,2.52414
17083,2016,2.5212
17083,2017,2.5146
17083,2018,2.4453
17083,2019,2.4717
17083,2020,2.4486
17085,2000,
17085,2001,
17085,2002,
17085,2003,2.11122
17085,2004,2.09124
17085,2005,2.0646
17085,2006,1.97469
17085,2007,1.86147
17085,2008,1.8148501
17085,2009,1.80819
17085,2010,1.8981
17085,2011,2.0213099
17085,2012,2.18115
17085,2013,2.37429
17085,2014,2.4275699
17085,2015,2.50083
17085,2016,2.475
17085,2017,2.5014
17085,2018,2.5278
17085,2019,2.5542
17085,2020,2.5443
17087,2000,
17087,2001,
17087,2002,
17087,2003,2.37096
17087,2004,2.4209101
17087,2005,2.34432
17087,2006,2.4408898
17087,2007,2.40093
17087,2008,2.37429
17087,2009,2.45088
17087,2010,2.44755
17087,2011,2.45754
17087,2012,2.58075
17087,2013,2.65068
17087,2014,2.6173801
17087,2015,2.6573398
17087,2016,2.6268
17087,2017,2.6301
17087,2018,2.5938
17087,2019,2.5641
17087,2020,2.508
17089,2000,
17089,2001,
17089,2002,
17089,2003,2.3143501
17089,2004,2.3143501
17089,2005,2.33433
17089,2006,2.28438
17089,2007,2.27106
17089,2008,2.28438
17089,2009,2.33433
17089,2010,2.55411
17089,2011,2.79054
17089,2012,3.10023
17089,2013,3.3300002
17089,2014,3.54645
17089,2015,3.4265702
17089,2016,3.2307
17089,2017,3.0822
17089,2018,3.0162
17089,2019,2.9535
17089,2020,2.8875
17091,2000,
17091,2001,
17091,2002,
17091,2003,2.6273699
17091,2004,2.664
17091,2005,2.6273699
17091,2006,2.58741
17091,2007,2.53413
17091,2008,2.51415
17091,2009,2.55078
17091,2010,2.6173801
17091,2011,2.77389
17091,2012,2.8971
17091,2013,3.10689
17091,2014,3.18681
17091,2015,3.28005
17091,2016,3.2703
17091,2017,3.3165
17091,2018,3.2274
17091,2019,3.2076
17091,2020,3.1548
17093,2000,
17093,2001,
17093,2002,
17093,2003,2.45421
17093,2004,2.49417
17093,2005,2.51082
17093,2006,2.50083
17093,2007,2.48418
17093,2008,2.5208101
17093,2009,2.5174801
17093,2010,2.8205101
17093,2011,3.13686
17093,2012,3.4731898
17093,2013,3.74625
17093,2014,3.81951
17093,2015,3.69297
17093,2016,3.4848
17093,2017,3.3957
17093,2018,3.3066
17093,2019,3.1779
17093,2020,3.1185
17095,2000,
17095,2001,
17095,2002,
17095,2003,2.53746
17095,2004,2.65401
17095,2005,2.76057
17095,2006,2.75724
17095,2007,2.74059
17095,2008,2.70063
17095,2009,2.73726
17095,2010,2.75724
17095,2011,2.7639
17095,2012,2.8071902
17095,2013,2.9237401
17095,2014,2.96703
17095,2015,3.01032
17095,2016,3.0228
17095,2017,2.9865
17095,2018,2.9733
17095,2019,3.0063
17095,2020,2.9832
17097,2000,
17097,2001,
17097,2002,
17097,2003,2.27439
17097,2004,2.26107
17097,2005,2.2011302
17097,2006,2.17116
17097,2007,2.1245399
17097,2008,2.1645
17097,2009,2.22777
17097,2010,2.3976
17097,2011,2.60739
17097,2012,2.89377
17097,2013,3.12021
17097,2014,3.21345
17097,2015,3.1501799
17097,2016,2.9832
17097,2017,2.9139
17097,2018,2.904
17097,2019,2.904
17097,2020,2.9502
17099,2000,
17099,2001,
17099,2002,
17099,2003,2.59074
17099,2004,2.7072902
17099,2005,2.71062
17099,2006,2.69397
17099,2007,2.61405
17099,2008,2.6173801
17099,2009,2.64735
17099,2010,2.71395
17099,2011,2.77389
17099,2012,2.8438199
17099,2013,2.91375
17099,2014,2.97702
17099,2015,3.08358
17099,2016,3.0525
17099,2017,3.0426
17099,2018,3.0393
17099,2019,2.9964
17099,2020,2.9436
17101,2000,
17101,2001,
17101,2002,
17101,2003,2.75391
17101,2004,3.00033
17101,2005,2.87712
17101,2006,2.73393
17101,2007,2.70396
17101,2008,2.79387
17101,2009,2.88711
17101,2010,2.67066
17101,2011,2.6406898
17101,2012,2.58741
17101,2013,2.52414
17101,2014,2.6173801
17101,2015,2.56743
17101,2016,2.5806
17101,2017,2.6169
17101,2018,2.3925
17101,2019,2.2539
17101,2020,2.1318
17103,2000,
17103,2001,
17103,2002,
17103,2003,2.58408
17103,2004,2.65068
17103,2005,2.60073
17103,2006,2.5974
17103,2007,2.51415
17103,2008,2.5407898
17103,2009,2.55078
17103,2010,2.56743
17103,2011,2.61405
17103,2012,2.65068
17103,2013,2.71062
17103,2014,2.7305999
17103,2015,2.75391
17103,2016,2.7819
17103,2017,2.7885
17103,2018,2.8215
17103,2019,2.838
17103,2020,2.7951
17105,2000,
17105,2001,
17105,2002,
17105,2003,2.9237401
17105,2004,2.97702
17105,2005,3.00366
17105,2006,3.0236402
17105,2007,2.99367
17105,2008,2.98701
17105,2009,2.95038
17105,2010,2.99367
17105,2011,3.00033
17105,2012,3.09024
17105,2013,3.1701598
17105,2014,3.2467499
17105,2015,3.2634
17105,2016,3.234
17105,2017,3.2472
17105,2018,3.2406
17105,2019,3.1977
17105,2020,3.1152
17107,2000,
17107,2001,
17107,2002,
17107,2003,2.6273699
17107,2004,2.67066
17107,2005,2.68398
17107,2006,2.71062
17107,2007,2.72727
17107,2008,2.75724
17107,2009,2.84049
17107,2010,2.88711
17107,2011,2.9204102
17107,2012,2.95704
17107,2013,2.9603698
17107,2014,2.87712
17107,2015,2.89377
17107,2016,2.8776
17107,2017,2.9106
17107,2018,2.9106
17107,2019,2.9007
17107,2020,2.9007
17109,2000,
17109,2001,
17109,2002,
17109,2003,3.1335301
17109,2004,3.21345
17109,2005,3.24342
17109,2006,3.25674
17109,2007,3.15351
17109,2008,3.08025
17109,2009,2.9470499
17109,2010,3.02697
17109,2011,3.03363
17109,2012,3.1268702
17109,2013,3.15351
17109,2014,3.15684
17109,2015,3.1734898
17109,2016,3.1185
17109,2017,3.1746
17109,2018,3.2736
17109,2019,3.3396
17109,2020,3.4056
17111,2000,
17111,2001,
17111,2002,
17111,2003,2.41425
17111,2004,2.40759
17111,2005,2.37429
17111,2006,2.331
17111,2007,2.29437
17111,2008,2.331
17111,2009,2.3976
17111,2010,2.64735
17111,2011,2.9470499
17111,2012,3.35331
17111,2013,3.73959
17111,2014,3.94272
17111,2015,3.85614
17111,2016,3.6102
17111,2017,3.4287
17111,2018,3.2802
17111,2019,3.168
17111,2020,3.0987
17113,2000,
17113,2001,
17113,2002,
17113,2003,2.47752
17113,2004,2.51082
17113,2005,2.49417
17113,2006,2.4975
17113,2007,2.53746
17113,2008,2.55411
17113,2009,2.5974
17113,2010,2.6306999
17113,2011,2.64735
17113,2012,2.68398
17113,2013,2.72727
17113,2014,2.74725
17113,2015,2.80053
17113,2016,2.7852
17113,2017,2.7984
17113,2018,2.871
17113,2019,2.8677
17113,2020,2.9238
17115,2000,
17115,2001,
17115,2002,
17115,2003,2.72727
17115,2004,2.74725
17115,2005,2.75724
17115,2006,2.71728
17115,2007,2.71728
17115,2008,2.71395
17115,2009,2.71395
17115,2010,2.74059
17115,2011,2.75391
17115,2012,2.7972
17115,2013,2.82717
17115,2014,2.8604698
17115,2015,3.01365
17115,2016,3.0624
17115,2017,3.036
17115,2018,3.0261
17115,2019,3.0558
17115,2020,3.0921
17117,2000,
17117,2001,
17117,2002,
17117,2003,2.23776
17117,2004,2.38095
17117,2005,2.33433
17117,2006,2.26773
17117,2007,2.27772
17117,2008,2.2644
17117,2009,2.27439
17117,2010,2.29104
17117,2011,2.27106
17117,2012,2.331
17117,2013,2.37096
17117,2014,2.45088
17117,2015,2.5041602
17117,2016,2.5311
17117,2017,2.4717
17117,2018,2.4915
17117,2019,2.4915
17117,2020,2.4123
17119,2000,
17119,2001,
17119,2002,
17119,2003,2.37429
17119,2004,2.38428
17119,2005,2.34765
17119,2006,2.331
17119,2007,2.34765
17119,2008,2.33433
17119,2009,2.37096
17119,2010,2.4175801
17119,2011,2.41425
17119,2012,2.4642
17119,2013,2.5308
17119,2014,2.58075
17119,2015,2.664
17119,2016,2.6004
17119,2017,2.6268
17119,2018,2.6169
17119,2019,2.5971
17119,2020,2.5542
17121,2000,
17121,2001,
17121,2002,
17121,2003,2.87046
17121,2004,3.00699
17121,2005,3.01032
17121,2006,3.05028
17121,2007,3.06693
17121,2008,3.07692
17121,2009,2.97369
17121,2010,2.9637
17121,2011,3.03363
17121,2012,3.04029
17121,2013,3.0469499
17121,2014,3.05361
17121,2015,3.07692
17121,2016,3.0492
17121,2017,3.0129
17121,2018,2.9634
17121,2019,2.9106
17121,2020,2.8446
17123,2000,
17123,2001,
17123,2002,
17123,2003,2.79054
17123,2004,2.76723
17123,2005,2.74059
17123,2006,2.63403
17123,2007,2.35764
17123,2008,2.29437
17123,2009,2.31102
17123,2010,2.48085
17123,2011,2.56743
17123,2012,2.74725
17123,2013,2.74725
17123,2014,2.75724
17123,2015,2.8238401
17123,2016,2.8941
17123,2017,2.8875
17123,2018,2.8611
17123,2019,2.8611
17123,2020,2.8413
17125,2000,
17125,2001,
17125,2002,
17125,2003,2.97036
17125,2004,3.1268702
17125,2005,3.16683
17125,2006,3.21012
17125,2007,3.14019
17125,2008,3.2700598
17125,2009,3.2634
17125,2010,3.2967
17125,2011,3.3333302
17125,2012,3.38661
17125,2013,3.44322
17125,2014,3.41658
17125,2015,3.55977
17125,2016,3.5211
17125,2017,3.4815
17125,2018,3.4221
17125,2019,3.4221
17125,2020,3.3165
17127,2000,
17127,2001,
17127,2002,
17127,2003,2.18115
17127,2004,2.27772
17127,2005,2.24442
17127,2006,2.35764
17127,2007,2.33433
17127,2008,2.23776
17127,2009,2.23776
17127,2010,2.33766
17127,2011,2.49417
17127,2012,2.41092
17127,2013,2.51415
17127,2014,2.59074
17127,2015,2.6173801
17127,2016,2.5938
17127,2017,2.5872
17127,2018,2.6598
17127,2019,2.7258
17127,2020,2.7093
17129,2000,
17129,2001,
17129,2002,
17129,2003,2.331
17129,2004,2.46753
17129,2005,2.4408898
17129,2006,2.4275699
17129,2007,2.40759
17129,2008,2.4175801
17129,2009,2.4209101
17129,2010,2.45088
17129,2011,2.43423
17129,2012,2.45421
17129,2013,2.46087
17129,2014,2.4275699
17129,2015,2.47752
17129,2016,2.4552
17129,2017,2.4684
17129,2018,2.442
17129,2019,2.4618
17129,2020,2.4486
17131,2000,
17131,2001,
17131,2002,
17131,2003,2.6573398
17131,2004,2.82717
17131,2005,2.85381
17131,2006,2.80386
17131,2007,2.75724
17131,2008,2.86713
17131,2009,2.87379
17131,2010,2.8438199
17131,2011,2.91375
17131,2012,2.89377
17131,2013,2.90043
17131,2014,2.90043
17131,2015,2.9470499
17131,2016,2.937
17131,2017,2.9139
17131,2018,2.8974
17131,2019,2.9271
17131,2020,2.8941
17133,2000,
17133,2001,
17133,2002,
17133,2003,1.97136
17133,2004,1.9680301
17133,2005,2.04795
17133,2006,2.04462
17133,2007,2.0013301
17133,2008,2.01465
17133,2009,1.9880099
17133,2010,2.05128
17133,2011,2.11455
17133,2012,2.19114
17133,2013,2.20779
17133,2014,2.21778
17133,2015,2.27439
17133,2016,2.2473
17133,2017,2.2242
17133,2018,2.2011
17133,2019,2.1615
17133,2020,2.1714
17135,2000,
17135,2001,
17135,2002,
17135,2003,2.71395
17135,2004,2.83383
17135,2005,2.85381
17135,2006,2.81052
17135,2007,2.77056
17135,2008,2.78388
17135,2009,2.82717
17135,2010,2.85048
17135,2011,2.89044
17135,2012,2.94039
17135,2013,2.9603698
17135,2014,3.00366
17135,2015,3.03363
17135,2016,3.0657
17135,2017,3.0954
17135,2018,2.9931
17135,2019,2.9139
17135,2020,2.8446
17137,2000,
17137,2001,
17137,2002,
17137,2003,2.37429
17137,2004,2.4309
17137,2005,2.45088
17137,2006,2.4642
17137,2007,2.4642
17137,2008,2.48085
17137,2009,2.47752
17137,2010,2.5041602
17137,2011,2.58741
17137,2012,2.65401
17137,2013,2.6973
17137,2014,2.74725
17137,2015,2.76057
17137,2016,2.7159
17137,2017,2.6961
17137,2018,2.7456
17137,2019,2.7489
17137,2020,2.7522
17139,2000,
17139,2001,
17139,2002,
17139,2003,2.68398
17139,2004,2.78055
17139,2005,2.85714
17139,2006,2.8604698
17139,2007,2.78055
17139,2008,2.75391
17139,2009,2.77722
17139,2010,2.78388
17139,2011,2.78055
17139,2012,2.77056
17139,2013,2.7639
17139,2014,2.78055
17139,2015,2.83716
17139,2016,2.8017
17139,2017,2.7324
17139,2018,2.706
17139,2019,2.6928
17139,2020,2.6994
17141,2000,
17141,2001,
17141,2002,
17141,2003,2.53746
17141,2004,2.5574398
17141,2005,2.6207101
17141,2006,2.6040602
17141,2007,2.58408
17141,2008,2.6173801
17141,2009,2.65401
17141,2010,2.66733
17141,2011,2.68731
17141,2012,2.7439198
17141,2013,2.80386
17141,2014,2.8971
17141,2015,2.96703
17141,2016,2.9436
17141,2017,2.9304
17141,2018,2.9304
17141,2019,2.9172
17141,2020,2.8842
17143,2000,
17143,2001,
17143,2002,
17143,2003,2.5574398
17143,2004,2.6040602
17143,2005,2.6406898
17143,2006,2.64735
17143,2007,2.5974
17143,2008,2.63736
17143,2009,2.7072902
17143,2010,2.7206101
17143,2011,2.7439198
17143,2012,2.77389
17143,2013,2.83383
17143,2014,2.85714
17143,2015,2.95371
17143,2016,2.9271
17143,2017,2.9502
17143,2018,2.9568
17143,2019,3.003
17143,2020,3.0162
17145,2000,
17145,2001,
17145,2002,
17145,2003,2.62404
17145,2004,2.91042
17145,2005,2.8438199
17145,2006,2.78055
17145,2007,2.73393
17145,2008,2.79387
17145,2009,2.89377
17145,2010,2.98368
17145,2011,2.997
17145,2012,3.00699
17145,2013,3.01032
17145,2014,3.0369601
17145,2015,3.00033
17145,2016,2.9898
17145,2017,2.9898
17145,2018,2.97
17145,2019,2.8842
17145,2020,2.8281
17147,2000,
17147,2001,
17147,2002,
17147,2003,2.25441
17147,2004,2.3010302
17147,2005,2.3276699
17147,2006,2.3010302
17147,2007,2.27772
17147,2008,2.25774
17147,2009,2.3143501
17147,2010,2.31102
17147,2011,2.32101
17147,2012,2.331
17147,2013,2.33433
17147,2014,2.3176801
17147,2015,2.34765
17147,2016,2.3067
17147,2017,2.3067
17147,2018,2.3529
17147,2019,2.3628
17147,2020,2.3595
17149,2000,
17149,2001,
17149,2002,
17149,2003,2.60073
17149,2004,2.75058
17149,2005,2.76057
17149,2006,2.75391
17149,2007,2.74059
17149,2008,2.6573398
17149,2009,2.71062
17149,2010,2.7239401
17149,2011,2.73726
17149,2012,2.71728
17149,2013,2.71395
17149,2014,2.66733
17149,2015,2.72727
17149,2016,2.673
17149,2017,2.5971
17149,2018,2.5509
17149,2019,2.5377
17149,2020,2.5047
17151,2000,
17151,2001,
17151,2002,
17151,2003,2.17782
17151,2004,2.27106
17151,2005,2.28438
17151,2006,2.1978
17151,2007,2.3010302
17151,2008,2.23776
17151,2009,2.29437
17151,2010,2.22111
17151,2011,2.2977
17151,2012,2.2977
17151,2013,2.30769
17151,2014,2.19447
17151,2015,2.1378598
17151,2016,2.1945
17151,2017,2.1846
17151,2018,2.1615
17151,2019,2.1384
17151,2020,2.079
17153,2000,
17153,2001,
17153,2002,
17153,2003,2.8238401
17153,2004,2.9470499
17153,2005,2.93706
17153,2006,3.38994
17153,2007,3.14019
17153,2008,3.1468499
17153,2009,2.88045
17153,2010,3.0602698
17153,2011,3.0236402
17153,2012,2.9603698
17153,2013,3.03363
17153,2014,3.1302001
17153,2015,3.32334
17153,2016,3.2076
17153,2017,3.0228
17153,2018,3.0492
17153,2019,3.0063
17153,2020,3.0294
17155,2000,
17155,2001,
17155,2002,
17155,2003,2.2977
17155,2004,2.32101
17155,2005,2.25774
17155,2006,2.08791
17155,2007,2.04462
17155,2008,2.04462
17155,2009,2.12787
17155,2010,2.22777
17155,2011,2.3043602
17155,2012,2.40759
17155,2013,2.41425
17155,2014,2.45088
17155,2015,2.58075
17155,2016,2.5377
17155,2017,2.5179
17155,2018,2.5146
17155,2019,2.5707
17155,2020,2.5872
17157,2000,
17157,2001,
17157,2002,
17157,2003,2.17782
17157,2004,2.1978
17157,2005,2.16117
17157,2006,2.15118
17157,2007,2.09457
17157,2008,2.06127
17157,2009,2.08791
17157,2010,2.09457
17157,2011,2.10456
17157,2012,2.17782
17157,2013,2.23443
17157,2014,2.25774
17157,2015,2.2877102
17157,2016,2.2374
17157,2017,2.1846
17157,2018,2.1021
17157,2019,2.1318
17157,2020,2.1714
17159,2000,
17159,2001,
17159,2002,
17159,2003,2.37096
17159,2004,2.44422
17159,2005,2.49084
17159,2006,2.46753
17159,2007,2.49084
17159,2008,2.5274699
17159,2009,2.51082
17159,2010,2.5407898
17159,2011,2.5641
17159,2012,2.56743
17159,2013,2.57742
17159,2014,2.6207101
17159,2015,2.68065
17159,2016,2.6301
17159,2017,2.5905
17159,2018,2.5938
17159,2019,2.6235
17159,2020,2.5905
17161,2000,
17161,2001,
17161,2002,
17161,2003,2.76057
17161,2004,2.81718
17161,2005,2.8238401
17161,2006,2.82717
17161,2007,2.8238401
17161,2008,2.84049
17161,2009,2.8438199
17161,2010,2.85714
17161,2011,2.88378
17161,2012,2.90376
17161,2013,2.96703
17161,2014,3.00366
17161,2015,3.12021
17161,2016,3.0789
17161,2017,3.0855
17161,2018,3.1218
17161,2019,3.168
17161,2020,3.1515
17163,2000,
17163,2001,
17163,2002,
17163,2003,2.5574398
17163,2004,2.58408
17163,2005,2.57742
17163,2006,2.5641
17163,2007,2.50749
17163,2008,2.50749
17163,2009,2.56743
17163,2010,2.5974
17163,2011,2.67066
17163,2012,2.70063
17163,2013,2.74059
17163,2014,2.81718
17163,2015,2.91708
17163,2016,2.9964
17163,2017,2.9766
17163,2018,2.9469
17163,2019,2.9238
17163,2020,2.8908
17165,2000,
17165,2001,
17165,2002,
17165,2003,2.82717
17165,2004,2.93706
17165,2005,3.02697
17165,2006,2.98368
17165,2007,2.9637
17165,2008,2.9603698
17165,2009,2.93373
17165,2010,2.97036
17165,2011,2.9437199
17165,2012,2.9470499
17165,2013,2.95371
17165,2014,2.9304
17165,2015,3.0436199
17165,2016,3.036
17165,2017,3.0558
17165,2018,3.1284
17165,2019,3.0822
17165,2020,3.0756
17167,2000,
17167,2001,
17167,2002,
17167,2003,2.4408898
17167,2004,2.47752
17167,2005,2.47752
17167,2006,2.4275699
17167,2007,2.37429
17167,2008,2.4209101
17167,2009,2.40759
17167,2010,2.44422
17167,2011,2.47419
17167,2012,2.5208101
17167,2013,2.55078
17167,2014,2.59074
17167,2015,2.60073
17167,2016,2.5608
17167,2017,2.5674
17167,2018,2.5839
17167,2019,2.6268
17167,2020,2.6664
17169,2000,
17169,2001,
17169,2002,
17169,2003,2.87379
17169,2004,3.02031
17169,2005,3.1768198
17169,2006,3.2234402
17169,2007,3.23676
17169,2008,3.01698
17169,2009,2.97036
17169,2010,2.92707
17169,2011,2.94039
17169,2012,2.99367
17169,2013,3.0469499
17169,2014,3.01365
17169,2015,2.98035
17169,2016,2.937
17169,2017,2.9139
17169,2018,2.904
17169,2019,2.871
17169,2020,2.6796
17171,2000,
17171,2001,
17171,2002,
17171,2003,2.5041602
17171,2004,2.63403
17171,2005,2.71062
17171,2006,2.75724
17171,2007,2.43756
17171,2008,2.49417
17171,2009,2.50749
17171,2010,2.46087
17171,2011,2.56077
17171,2012,2.65401
17171,2013,2.7439198
17171,2014,2.74059
17171,2015,2.67066
17171,2016,2.64
17171,2017,2.4585
17171,2018,2.4849
17171,2019,2.442
17171,2020,2.3001
17173,2000,
17173,2001,
17173,2002,
17173,2003,2.57409
17173,2004,2.67732
