IBRC_Geo_ID,Year,Total Population
5015,2005,26435
5015,2006,26615
5015,2007,26699
5015,2008,26822
5015,2009,27158
5015,2010,27556
5015,2011,27478
5015,2012,27643
5015,2013,27815
5015,2014,27763
5015,2015,27777
5015,2016,27730
5015,2017,27901
5015,2018,28049
5015,2019,28352
5015,2020,28241
5015,2021,28514
5015,2022,28667
5015,2023,28738
5015,2024,28968
5017,2000,14062
5017,2001,13758
5017,2002,13382
5017,2003,13173
5017,2004,12879
5017,2005,12729
5017,2006,12516
5017,2007,12313
5017,2008,12050
5017,2009,11851
5017,2010,11799
5017,2011,11706
5017,2012,11503
5017,2013,11370
5017,2014,11223
5017,2015,10987
5017,2016,10929
5017,2017,10655
5017,2018,10466
5017,2019,10189
5017,2020,10159
5017,2021,10051
5017,2022,9836
5017,2023,9507
5017,2024,9272
5019,2000,23474
5019,2001,23516
5019,2002,23334
5019,2003,23032
5019,2004,22904
5019,2005,22800
5019,2006,22924
5019,2007,23139
5019,2008,23272
5019,2009,23100
5019,2010,22928
5019,2011,22937
5019,2012,22768
5019,2013,22600
5019,2014,22578
5019,2015,22536
5019,2016,22643
5019,2017,22234
5019,2018,22358
5019,2019,22365
5019,2020,21403
5019,2021,21248
5019,2022,21136
5019,2023,20918
5019,2024,20920
5021,2000,17537
5021,2001,17307
5021,2002,17083
5021,2003,16951
5021,2004,16827
5021,2005,16790
5021,2006,16679
5021,2007,16464
5021,2008,16209
5021,2009,16056
5021,2010,16050
5021,2011,15876
5021,2012,15710
5021,2013,15482
5021,2014,15298
5021,2015,15206
5021,2016,15059
5021,2017,14859
5021,2018,14763
5021,2019,14494
5021,2020,14534
5021,2021,14334
5021,2022,14229
5021,2023,14191
5021,2024,14112
5023,2000,24100
5023,2001,24204
5023,2002,24375
5023,2003,24711
5023,2004,25018
5023,2005,25274
5023,2006,25430
5023,2007,25545
5023,2008,25623
5023,2009,25870
5023,2010,25989
5023,2011,25888
5023,2012,25776
5023,2013,25645
5023,2014,25616
5023,2015,25384
5023,2016,25171
5023,2017,25085
5023,2018,25105
5023,2019,25019
5023,2020,24716
5023,2021,25020
5023,2022,25272
5023,2023,25476
5023,2024,25646
5025,2000,8536
5025,2001,8637
5025,2002,8634
5025,2003,8694
5025,2004,8744
5025,2005,8859
5025,2006,8829
5025,2007,8896
5025,2008,8775
5025,2009,8649
5025,2010,8677
5025,2011,8673
5025,2012,8610
5025,2013,8517
5025,2014,8404
5025,2015,8290
5025,2016,8253
5025,2017,8177
5025,2018,7991
5025,2019,7937
5025,2020,7554
5025,2021,7489
5025,2022,7471
5025,2023,7386
5025,2024,7367
5027,2000,25599
5027,2001,25424
5027,2002,25362
5027,2003,25106
5027,2004,25154
5027,2005,25025
5027,2006,25133
5027,2007,24847
5027,2008,24666
5027,2009,24622
5027,2010,24722
5027,2011,24707
5027,2012,24408
5027,2013,24282
5027,2014,24051
5027,2015,24118
5027,2016,24015
5027,2017,23675
5027,2018,23582
5027,2019,23496
5027,2020,22743
5027,2021,22470
5027,2022,22316
5027,2023,22193
5027,2024,22024
5029,2000,20312
5029,2001,20362
5029,2002,20366
5029,2003,20461
5029,2004,20519
5029,2005,20683
5029,2006,20753
5029,2007,20992
5029,2008,21025
5029,2009,21257
5029,2010,21219
5029,2011,21127
5029,2012,21141
5029,2013,21091
5029,2014,20999
5029,2015,20939
5029,2016,20877
5029,2017,20821
5029,2018,20836
5029,2019,20905
5029,2020,20734
5029,2021,20905
5029,2022,21091
5029,2023,21118
5029,2024,21422
5031,2000,82519
5031,2001,83276
5031,2002,83978
5031,2003,85000
5031,2004,86331
5031,2005,87512
5031,2006,89725
5031,2007,91350
5031,2008,93316
5031,2009,95482
5031,2010,96751
5031,2011,98420
5031,2012,100018
5031,2013,101682
5031,2014,102707
5031,2015,104509
5031,2016,106039
5031,2017,107274
5031,2018,109074
5031,2019,110772
5031,2020,111623
5031,2021,111695
5031,2022,112828
5031,2023,114245
5031,2024,115852
5033,2000,53404
5033,2001,54273
5033,2002,55026
5033,2003,55836
5033,2004,56832
5033,2005,57779
5033,2006,59126
5033,2007,60210
5033,2008,60933
5033,2009,61595
5033,2010,61961
5033,2011,61816
5033,2012,61940
5033,2013,61708
5033,2014,61856
5033,2015,61963
5033,2016,62312
5033,2017,62982
5033,2018,63480
5033,2019,63406
5033,2020,60160
5033,2021,60382
5033,2022,61084
5033,2023,61810
5033,2024,62258
5035,2000,50915
5035,2001,50919
5035,2002,50622
5035,2003,50252
5035,2004,50266
5035,2005,50244
5035,2006,50360
5035,2007,50438
5035,2008,50699
5035,2009,50929
5035,2010,50955
5035,2011,50517
5035,2012,50038
5035,2013,49677
5035,2014,49479
5035,2015,48972
5035,2016,49296
5035,2017,48704
5035,2018,48365
5035,2019,47924
5035,2020,48090
5035,2021,47405
5035,2022,47031
5035,2023,47171
5035,2024,46633
5037,2000,19458
5037,2001,19382
5037,2002,19106
5037,2003,18896
5037,2004,18782
5037,2005,18883
5037,2006,18525
5037,2007,18172
5037,2008,18200
5037,2009,17971
5037,2010,17868
5037,2011,17813
5037,2012,17703
5037,2013,17521
5037,2014,17180
5037,2015,17253
5037,2016,17029
5037,2017,16792
5037,2018,16584
5037,2019,16333
5037,2020,16801
5037,2021,16671
5037,2022,16594
5037,2023,16453
5037,2024,16194
5039,2000,9146
5039,2001,9005
5039,2002,8826
5039,2003,8740
5039,2004,8740
5039,2005,8589
5039,2006,8477
5039,2007,8367
5039,2008,8282
5039,2009,8188
5039,2010,8066
5039,2011,8056
5039,2012,7954
5039,2013,7896
5039,2014,7698
5039,2015,7539
5039,2016,7401
5039,2017,7312
5039,2018,7106
5039,2019,6951
5039,2020,6441
5039,2021,6307
5039,2022,6197
5039,2023,6187
5039,2024,6076
5041,2000,15302
5041,2001,14958
5041,2002,14583
5041,2003,14405
5041,2004,14270
5041,2005,13992
5041,2006,13870
5041,2007,13523
5041,2008,13273
5041,2009,13108
5041,2010,12953
5041,2011,12726
5041,2012,12586
5041,2013,12497
5041,2014,12265
5041,2015,12024
5041,2016,11904
5041,2017,11762
5041,2018,11516
5041,2019,11400
5041,2020,11321
5041,2021,11048
5041,2022,10760
5041,2023,10478
5041,2024,10321
5043,2000,18670
5043,2001,18660
5043,2002,18410
5043,2003,18537
5043,2004,18595
5043,2005,18618
5043,2006,18705
5043,2007,18535
5043,2008,18481
5043,2009,18495
5043,2010,18666
5043,2011,18735
5043,2012,18789
5043,2013,18684
5043,2014,18643
5043,2015,18615
5043,2016,18574
5043,2017,18372
5043,2018,18302
5043,2019,18092
5043,2020,17315
5043,2021,17063
5043,2022,16930
5043,2023,16986
5043,2024,16935
5045,2000,86501
5045,2001,88830
5045,2002,90624
5045,2003,93618
5045,2004,96162
5045,2005,99192
5045,2006,102969
5045,2007,105637
5045,2008,108477
5045,2009,110813
5045,2010,114035
5045,2011,116307
5045,2012,118572
5045,2013,119251
5045,2014,120646
5045,2015,121333
5045,2016,122213
5045,2017,123706
5045,2018,125336
5045,2019,125828
5045,2020,123820
5045,2021,125590
5045,2022,127656
5045,2023,129909
5045,2024,131611
5047,2000,17737
5047,2001,17830
5047,2002,17856
5047,2003,17913
5047,2004,17955
5047,2005,18073
5047,2006,18151
5047,2007,18237
5047,2008,18229
5047,2009,18145
5047,2010,18137
5047,2011,18006
5047,2012,17958
5047,2013,17917
5047,2014,17828
5047,2015,17753
5047,2016,17676
5047,2017,17833
5047,2018,17780
5047,2019,17737
5047,2020,17141
5047,2021,17159
5047,2022,17274
5047,2023,17471
5047,2024,17586
5049,2000,11656
5049,2001,11676
5049,2002,11737
5049,2003,11831
5049,2004,12079
5049,2005,12127
5049,2006,12119
5049,2007,12354
5049,2008,12382
5049,2009,12231
5049,2010,12210
5049,2011,12236
5049,2012,12170
5049,2013,12175
5049,2014,12090
5049,2015,12149
5049,2016,12112
5049,2017,12147
5049,2018,12351
5049,2019,12516
5049,2020,12051
5049,2021,12137
5049,2022,12354
5049,2023,12422
5049,2024,12546
5051,2000,88311
5051,2001,89032
5051,2002,89630
5051,2003,90483
5051,2004,91084
5051,2005,92096
5051,2006,94077
5051,2007,94753
5051,2008,95636
5051,2009,95840
5051,2010,96080
5051,2011,96884
5051,2012,97043
5051,2013,97734
5051,2014,97851
5051,2015,97930
5051,2016,98356
5051,2017,98476
5051,2018,99121
5051,2019,99472
5051,2020,100266
5051,2021,100306
5051,2022,99942
5051,2023,99759
5051,2024,99902
5053,2000,16476
5053,2001,16608
5053,2002,16637
5053,2003,16731
5053,2004,17026
5053,2005,17244
5053,2006,17442
5053,2007,17483
5053,2008,17718
5053,2009,17751
5053,2010,17887
5053,2011,17950
5053,2012,18039
5053,2013,18047
5053,2014,18084
5053,2015,18031
5053,2016,18080
5053,2017,18118
5053,2018,18209
5053,2019,18287
5053,2020,18019
5053,2021,18124
5053,2022,18127
5053,2023,18392
5053,2024,18546
5055,2000,37563
5055,2001,37934
5055,2002,38229
5055,2003,38604
5055,2004,39046
5055,2005,39599
5055,2006,40469
5055,2007,40918
5055,2008,41286
5055,2009,41723
5055,2010,42202
5055,2011,42767
5055,2012,43237
5055,2013,43176
5055,2014,43809
5055,2015,44321
5055,2016,44733
5055,2017,45002
5055,2018,45339
5055,2019,45316
5055,2020,45861
5055,2021,46314
5055,2022,46359
5055,2023,46700
5055,2024,46928
5057,2000,23620
5057,2001,23318
5057,2002,23199
5057,2003,23090
5057,2004,22971
5057,2005,22924
5057,2006,22957
5057,2007,22918
5057,2008,22624
5057,2009,22615
5057,2010,22604
5057,2011,22498
5057,2012,22355
5057,2013,22434
5057,2014,22339
5057,2015,22095
5057,2016,22047
5057,2017,21895
5057,2018,21714
5057,2019,21568
5057,2020,19986
5057,2021,19660
5057,2022,19469
5057,2023,19321
5057,2024,19105
5059,2000,30480
5059,2001,30615
5059,2002,30877
5059,2003,30821
5059,2004,31071
5059,2005,31565
5059,2006,32248
5059,2007,32631
5059,2008,32737
5059,2009,32797
5059,2010,33236
5059,2011,33145
5059,2012,33512
5059,2013,33534
5059,2014,33418
5059,2015,33511
5059,2016,33452
5059,2017,33630
5059,2018,33680
5059,2019,33784
5059,2020,33076
5059,2021,33078
5059,2022,33170
5059,2023,33259
5059,2024,33313
5061,2000,14233
5061,2001,14146
5061,2002,14070
5061,2003,14098
5061,2004,13991
5061,2005,14025
5061,2006,13843
5061,2007,13680
5061,2008,13804
5061,2009,13741
5061,2010,13798
5061,2011,13817
5061,2012,13676
5061,2013,13541
5061,2014,13489
5061,2015,13332
5061,2016,13347
5061,2017,13361
5061,2018,13297
5061,2019,13219
5061,2020,12758
5061,2021,12689
5061,2022,12583
5061,2023,12500
5061,2024,12387
5063,2000,34333
5063,2001,34374
5063,2002,34512
5063,2003,34652
5063,2004,34989
5063,2005,35155
5063,2006,35426
5063,2007,35690
5063,2008,35859
5063,2009,36259
5063,2010,36811
5063,2011,36887
5063,2012,36961
5063,2013,36899
5063,2014,37095
5063,2015,37055
5063,2016,37121
5063,2017,37416
5063,2018,37799
5063,2019,37819
5063,2020,37945
5063,2021,38034
5063,2022,38223
5063,2023,38329
5063,2024,38345
5065,2000,13298
5065,2001,13289
5065,2002,13273
5065,2003,13467
5065,2004,13512
5065,2005,13524
5065,2006,13583
5065,2007,13552
5065,2008,13681
5065,2009,13679
5065,2010,13732
5065,2011,13579
5065,2012,13548
5065,2013,13420
5065,2014,13566
5065,2015,13495
5065,2016,13500
5065,2017,13673
5065,2018,13574
5065,2019,13620
5065,2020,13604
5065,2021,13916
5065,2022,14033
5065,2023,14202
5065,2024,14291
5067,2000,18403
5067,2001,18029
5067,2002,18054
5067,2003,17914
5067,2004,18159
5067,2005,18269
5067,2006,18092
5067,2007,18098
5067,2008,17966
5067,2009,17945
5067,2010,18066
5067,2011,17898
5067,2012,17691
5067,2013,17741
5067,2014,17608
5067,2015,17386
5067,2016,17314
5067,2017,17033
5067,2018,16776
5067,2019,16782
5067,2020,16759
5067,2021,16771
5067,2022,16607
5067,2023,16749
5067,2024,16673
5069,2000,84171
5069,2001,83322
5069,2002,82760
5069,2003,82193
5069,2004,81455
5069,2005,80562
5069,2006,79977
5069,2007,78788
5069,2008,78354
5069,2009,77759
5069,2010,77332
5069,2011,76039
5069,2012,74658
5069,2013,73233
5069,2014,72504
5069,2015,71920
5069,2016,70512
5069,2017,69350
5069,2018,68241
5069,2019,67137
5069,2020,66835
5069,2021,65624
5069,2022,64341
5069,2023,63539
5069,2024,63672
5071,2000,22813
5071,2001,22977
5071,2002,23293
5071,2003,23587
5071,2004,23850
5071,2005,24173
5071,2006,24596
5071,2007,25109
5071,2008,25236
5071,2009,25374
5071,2010,25560
5071,2011,25683
5071,2012,25921
5071,2013,25941
5071,2014,25976
5071,2015,26103
5071,2016,26160
5071,2017,26423
5071,2018,26684
5071,2019,26596
5071,2020,25727
5071,2021,25959
5071,2022,25997
5071,2023,26161
5071,2024,26172
5073,2000,8539
5073,2001,8374
5073,2002,8240
5073,2003,8244
5073,2004,8153
5073,2005,8042
5073,2006,7879
5073,2007,7845
5073,2008,7806
5073,2009,7654
5073,2010,7638
5073,2011,7528
5073,2012,7444
5073,2013,7279
5073,2014,7157
5073,2015,7009
5073,2016,6895
5073,2017,6807
5073,2018,6684
5073,2019,6656
5073,2020,6295
5073,2021,6154
5073,2022,6136
5073,2023,6082
5073,2024,6015
5075,2000,17672
5075,2001,17749
5075,2002,17688
5075,2003,17605
5075,2004,17541
5075,2005,17343
5075,2006,17193
5075,2007,17286
5075,2008,17460
5075,2009,17336
5075,2010,17518
5075,2011,17281
5075,2012,17040
5075,2013,17051
5075,2014,16970
5075,2015,16705
5075,2016,16662
5075,2017,16588
5075,2018,16452
5075,2019,16440
5075,2020,16216
5075,2021,16296
5075,2022,16146
5075,2023,16225
5075,2024,16305
5077,2000,12527
5077,2001,12358
5077,2002,12151
5077,2003,11732
5077,2004,11512
5077,2005,11370
5077,2006,11067
5077,2007,10823
5077,2008,10786
5077,2009,10458
5077,2010,10388
5077,2011,10282
5077,2012,10174
5077,2013,9996
5077,2014,9827
5077,2015,9660
5077,2016,9330
5077,2017,9121
5077,2018,8962
5077,2019,8889
5077,2020,8530
5077,2021,8565
5077,2022,8373
5077,2023,8221
5077,2024,8104
5079,2000,14477
5079,2001,14505
5079,2002,14571
5079,2003,14578
5079,2004,14466
5079,2005,14496
5079,2006,14315
5079,2007,14237
5079,2008,14176
5079,2009,14185
5079,2010,14090
5079,2011,14344
5079,2012,14186
5079,2013,14070
5079,2014,14034
5079,2015,13872
5079,2016,13745
5079,2017,13481
5079,2018,13208
5079,2019,13012
5079,2020,12890
5079,2021,13177
5079,2022,12914
5079,2023,12900
5079,2024,12868
5081,2000,13613
5081,2001,13334
5081,2002,13413
5081,2003,13361
5081,2004,13176
5081,2005,13114
5081,2006,13147
5081,2007,13107
5081,2008,13099
5081,2009,13228
5081,2010,13133
5081,2011,12949
5081,2012,12926
5081,2013,12743
5081,2014,12515
5081,2015,12417
5081,2016,12435
5081,2017,12386
5081,2018,12357
5081,2019,12368
5081,2020,11971
5081,2021,11929
5081,2022,11811
5081,2023,11766
5081,2024,11626
5083,2000,22500
5083,2001,22385
5083,2002,22454
5083,2003,22707
5083,2004,22682
5083,2005,22661
5083,2006,22689
5083,2007,22758
5083,2008,22699
5083,2009,22429
5083,2010,22307
5083,2011,22241
5083,2012,21928
5083,2013,22034
5083,2014,21866
5083,2015,21728
5083,2016,21743
5083,2017,21740
5083,2018,21705
5083,2019,21495
5083,2020,21109
5083,2021,21217
5083,2022,21242
5083,2023,21360
5083,2024,21457
5085,2000,53153
5085,2001,54043
5085,2002,55184
5085,2003,56452
5085,2004,58449
5085,2005,60225
5085,2006,62648
5085,2007,64379
5085,2008,66086
5085,2009,67481
5085,2010,68739
5085,2011,69537
5085,2012,70131
5085,2013,70775
5085,2014,71408
5085,2015,71409
5085,2016,71845
5085,2017,72843
5085,2018,73560
5085,2019,73648
5085,2020,74072
5085,2021,74755
5085,2022,75219
5085,2023,75924
5085,2024,76389
5087,2000,14272
5087,2001,14253
5087,2002,14137
5087,2003,14186
5087,2004,14437
5087,2005,14714
5087,2006,15156
5087,2007,15353
5087,2008,15619
5087,2009,15673
5087,2010,15686
5087,2011,15665
5087,2012,15604
5087,2013,15690
5087,2014,15741
5087,2015,15719
5087,2016,16136
5087,2017,16307
5087,2018,16359
5087,2019,16519
5087,2020,16560
5087,2021,16961
5087,2022,17493
5087,2023,17767
5087,2024,17865
5089,2000,16162
5089,2001,16232
5089,2002,16149
5089,2003,16133
5089,2004,16293
5089,2005,16464
5089,2006,16759
5089,2007,16795
5089,2008,16996
5089,2009,16721
5089,2010,16665
5089,2011,16676
5089,2012,16628
5089,2013,16449
5089,2014,16428
5089,2015,16226
5089,2016,16408
5089,2017,16458
5089,2018,16631
5089,2019,16645
5089,2020,16867
5089,2021,16957
5089,2022,17236
5089,2023,17485
5089,2024,17593
5091,2000,40436
5091,2001,40606
5091,2002,40923
5091,2003,41382
5091,2004,41765
5091,2005,42181
5091,2006,42669
5091,2007,42710
5091,2008,43047
5091,2009,43284
5091,2010,43568
5091,2011,43777
5091,2012,43686
5091,2013,43439
5091,2014,43509
5091,2015,43858
5091,2016,43776
5091,2017,43819
5091,2018,43431
5091,2019,43370
5091,2020,42586
5091,2021,42468
5091,2022,42484
5091,2023,42302
5091,2024,41958
5093,2000,51849
5093,2001,51017
5093,2002,49957
5093,2003,48554
5093,2004,47777
5093,2005,47399
5093,2006,46983
5093,2007,46850
5093,2008,47037
5093,2009,46857
5093,2010,46350
5093,2011,45988
5093,2012,45499
5093,2013,44642
5093,2014,44203
5093,2015,43692
5093,2016,42863
5093,2017,42093
5093,2018,41239
5093,2019,40717
5093,2020,40545
5093,2021,39525
5093,2022,38829
5093,2023,38635
5093,2024,38095
5095,2000,10182
5095,2001,9947
5095,2002,9700
5095,2003,9579
5095,2004,9287
5095,2005,9176
5095,2006,8949
5095,2007,8670
5095,2008,8456
5095,2009,8286
5095,2010,8138
5095,2011,8099
5095,2012,7856
5095,2013,7693
5095,2014,7636
5095,2015,7454
5095,2016,7195
5095,2017,7012
5095,2018,6880
5095,2019,6723
5095,2020,6771
5095,2021,6644
5095,2022,6574
5095,2023,6540
5095,2024,6415
5097,2000,9263
5097,2001,9221
5097,2002,9150
5097,2003,9239
5097,2004,9334
5097,2005,9358
5097,2006,9437
5097,2007,9478
5097,2008,9573
5097,2009,9490
5097,2010,9515
5097,2011,9404
5097,2012,9344
5097,2013,9254
5097,2014,9163
5097,2015,9029
5097,2016,8947
5097,2017,8893
5097,2018,8927
5097,2019,9047
5097,2020,8484
5097,2021,8636
5097,2022,8531
5097,2023,8605
5097,2024,8510
5099,2000,9895
5099,2001,9774
5099,2002,9652
5099,2003,9590
5099,2004,9535
5099,2005,9479
5099,2006,9383
5099,2007,9267
5099,2008,9062
5099,2009,9058
5099,2010,8994
5099,2011,9007
5099,2012,8909
5099,2013,8767
5099,2014,8642
5099,2015,8506
5099,2016,8368
5099,2017,8300
5099,2018,8272
5099,2019,8205
5099,2020,8287
5099,2021,8187
5099,2022,8191
5099,2023,8126
5099,2024,8004
5101,2000,8642
5101,2001,8534
5101,2002,8534
5101,2003,8613
5101,2004,8503
5101,2005,8467
5101,2006,8474
5101,2007,8428
5101,2008,8423
5101,2009,8311
5101,2010,8305
5101,2011,8252
5101,2012,8053
5101,2013,8045
5101,2014,7869
5101,2015,7848
5101,2016,7855
5101,2017,7816
5101,2018,7780
5101,2019,7712
5101,2020,7196
5101,2021,7167
5101,2022,7093
5101,2023,7079
5101,2024,7026
5103,2000,28677
5103,2001,28088
5103,2002,27701
5103,2003,27488
5103,2004,27107
5103,2005,26934
5103,2006,26656
5103,2007,26448
5103,2008,26202
5103,2009,26024
5103,2010,26048
5103,2011,25738
5103,2012,25405
5103,2013,24957
5103,2014,24767
5103,2015,24324
5103,2016,24021
5103,2017,23820
5103,2018,23605
5103,2019,23372
5103,2020,22617
5103,2021,22319
5103,2022,22010
5103,2023,21793
5103,2024,21684
5105,2000,10223
5105,2001,10306
5105,2002,10363
5105,2003,10346
5105,2004,10352
5105,2005,10356
5105,2006,10352
5105,2007,10496
5105,2008,10441
5105,2009,10443
5105,2010,10445
5105,2011,10384
5105,2012,10328
5105,2013,10334
5105,2014,10358
5105,2015,10303
5105,2016,10266
5105,2017,10332
5105,2018,10366
5105,2019,10417
5105,2020,10003
5105,2021,9991
5105,2022,10073
5105,2023,10188
5105,2024,10251
5107,2000,26290
5107,2001,25821
5107,2002,25067
5107,2003,24520
5107,2004,24174
5107,2005,23946
5107,2006,23244
5107,2007,22775
5107,2008,22411
5107,2009,21976
5107,2010,21675
5107,2011,21407
5107,2012,20736
5107,2013,20435
5107,2014,19952
5107,2015,19548
5107,2016,19041
5107,2017,18607
5107,2018,18038
5107,2019,17769
5107,2020,16441
5107,2021,15813
5107,2022,15344
5107,2023,14991
5107,2024,14661
5109,2000,11332
5109,2001,11306
5109,2002,11321
5109,2003,11243
5109,2004,11246
5109,2005,11216
5109,2006,11262
5109,2007,11342
5109,2008,11283
5109,2009,11260
5109,2010,11263
5109,2011,11239
5109,2012,11251
5109,2013,11117
5109,2014,10988
5109,2015,10834
5109,2016,10836
5109,2017,10731
5109,2018,10657
5109,2019,10705
5109,2020,10156
5109,2021,10103
5109,2022,10123
5109,2023,10164
5109,2024,10027
5111,2000,25617
5111,2001,25498
5111,2002,25213
5111,2003,25177
5111,2004,25039
5111,2005,25058
5111,2006,24904
5111,2007,24813
5111,2008,24599
5111,2009,24632
5111,2010,24510
5111,2011,24445
5111,2012,24294
5111,2013,24184
5111,2014,24151
5111,2015,24004
5111,2016,23993
5111,2017,24082
5111,2018,23877
5111,2019,23502
5111,2020,22955
5111,2021,22651
5111,2022,22434
5111,2023,22373
5111,2024,22300
5113,2000,20268
5113,2001,20189
5113,2002,20243
5113,2003,20199
5113,2004,20057
5113,2005,20203
5113,2006,20422
5113,2007,20377
5113,2008,20388
5113,2009,20583
5113,2010,20669
5113,2011,20560
5113,2012,20421
5113,2013,20344
5113,2014,20257
5113,2015,20205
5113,2016,20164
5113,2017,20163
5113,2018,20019
5113,2019,19944
5113,2020,19186
5113,2021,19326
5113,2022,19368
5113,2023,19490
5113,2024,19434
5115,2000,54541
5115,2001,54986
5115,2002,55405
5115,2003,55622
5115,2004,56606
5115,2005,57535
5115,2006,58809
5115,2007,59793
5115,2008,60528
5115,2009,61302
5115,2010,62110
5115,2011,62694
5115,2012,62653
5115,2013,62612
5115,2014,63145
5115,2015,63642
5115,2016,63916
5115,2017,63657
5115,2018,63577
5115,2019,64145
5115,2020,63407
5115,2021,63733
5115,2022,64023
5115,2023,64663
5115,2024,64829
5117,2000,9491
5117,2001,9505
5117,2002,9406
5117,2003,9303
5117,2004,9111
5117,2005,9046
5117,2006,8989
5117,2007,8951
5117,2008,8806
5117,2009,8754
5117,2010,8726
5117,2011,8604
5117,2012,8488
5117,2013,8381
5117,2014,8355
5117,2015,8311
5117,2016,8267
5117,2017,8263
5117,2018,8100
5117,2019,8093
5117,2020,8247
5117,2021,8086
5117,2022,8038
5117,2023,8012
5117,2024,7935
5119,2000,361876
5119,2001,362866
5119,2002,364327
5119,2003,365258
5119,2004,366608
5119,2005,368274
5119,2006,371647
5119,2007,373403
5119,2008,376567
5119,2009,380053
5119,2010,383569
5119,2011,387081
5119,2012,389392
5119,2013,391745
5119,2014,393210
5119,2015,393857
5119,2016,394322
5119,2017,393585
5119,2018,392184
5119,2019,392318
5119,2020,399286
5119,2021,398005
5119,2022,399886
5119,2023,400704
5119,2024,401209
5121,2000,18155
5121,2001,18177
5121,2002,18115
5121,2003,18005
5121,2004,18207
5121,2005,18086
5121,2006,18185
5121,2007,18054
5121,2008,18072
5121,2009,17964
5121,2010,17955
5121,2011,17972
5121,2012,17840
5121,2013,17628
5121,2014,17579
5121,2015,17447
5121,2016,17452
5121,2017,17724
5121,2018,18085
5121,2019,18161
5121,2020,18595
5121,2021,18798
5121,2022,18842
5121,2023,18913
5121,2024,19040
5123,2000,29325
5123,2001,29072
5123,2002,29023
5123,2003,29170
5123,2004,28905
5123,2005,28639
5123,2006,28496
5123,2007,28394
5123,2008,28110
5123,2009,28336
5123,2010,28131
5123,2011,27934
5123,2012,27927
5123,2013,27442
5123,2014,27029
5123,2015,26600
5123,2016,26306
5123,2017,25959
5123,2018,25459
5123,2019,24977
5123,2020,23019
5123,2021,22707
5123,2022,22387
5123,2023,22066
5123,2024,21822
5125,2000,84084
5125,2001,85473
5125,2002,87031
5125,2003,88627
5125,2004,90961
5125,2005,93493
5125,2006,96661
5125,2007,100043
5125,2008,102599
5125,2009,105362
5125,2010,107651
5125,2011,109554
5125,2012,111454
5125,2013,113380
5125,2014,114906
5125,2015,116428
5125,2016,117707
5125,2017,119578
5125,2018,121147
5125,2019,122550
5125,2020,123820
5125,2021,125338
5125,2022,127419
5125,2023,129566
5125,2024,131252
5127,2000,10980
5127,2001,10950
5127,2002,10930
5127,2003,10936
5127,2004,10872
5127,2005,10976
5127,2006,11239
5127,2007,11287
5127,2008,11227
5127,2009,11097
5127,2010,11251
5127,2011,11241
5127,2012,11007
5127,2013,10908
5127,2014,10663
5127,2015,10538
5127,2016,10318
5127,2017,10360
5127,2018,10288
5127,2019,10217
5127,2020,9829
5127,2021,9789
5127,2022,9787
5127,2023,9836
5127,2024,9837
5129,2000,8246
5129,2001,8220
5129,2002,8150
5129,2003,7996
5129,2004,8046
5129,2005,8110
5129,2006,8210
5129,2007,8275
5129,2008,8274
5129,2009,8190
5129,2010,8182
5129,2011,8077
5129,2012,8005
5129,2013,7992
5129,2014,7926
5129,2015,7838
5129,2016,7960
5129,2017,7928
5129,2018,7898
5129,2019,7862
5129,2020,7844
5129,2021,7894
5129,2022,7905
5129,2023,7818
5129,2024,7836
5131,2000,115578
5131,2001,116488
5131,2002,117200
5131,2003,117725
5131,2004,118168
5131,2005,119426
5131,2006,121492
5131,2007,122946
5131,2008,123762
5131,2009,125116
5131,2010,125782
5131,2011,127067
5131,2012,127645
5131,2013,127266
5131,2014,126852
5131,2015,127511
5131,2016,127578
5131,2017,127910
5131,2018,127582
5131,2019,127688
5131,2020,127813
5131,2021,128223
5131,2022,129226
5131,2023,129203
5131,2024,130035
5133,2000,15747
5133,2001,15586
5133,2002,15702
5133,2003,15824
5133,2004,16041
5133,2005,16298
5133,2006,16273
5133,2007,16347
5133,2008,16606
5133,2009,16812
5133,2010,17153
5133,2011,17219
5133,2012,17186
5133,2013,17358
5133,2014,17411
5133,2015,17263
5133,2016,16959
5133,2017,17085
5133,2018,17019
5133,2019,16972
5133,2020,15782
5133,2021,15709
5133,2022,15681
5133,2023,15654
5133,2024,15735
5135,2000,17138
5135,2001,17244
5135,2002,17276
5135,2003,17381
5135,2004,17353
5135,2005,17391
5135,2006,17629
5135,2007,17506
5135,2008,17416
5135,2009,17373
5135,2010,17244
5135,2011,17264
5135,2012,17032
5135,2013,17041
5135,2014,16821
5135,2015,16811
5135,2016,17016
5135,2017,17146
5135,2018,17222
5135,2019,17276
5135,2020,17315
5135,2021,17678
5135,2022,17790
5135,2023,17954
5135,2024,18130
5137,2000,11519
5137,2001,11484
5137,2002,11607
5137,2003,11704
5137,2004,11768
5137,2005,11909
5137,2006,12262
5137,2007,12230
5137,2008,12370
5137,2009,12340
5137,2010,12391
5137,2011,12505
5137,2012,12552
5137,2013,12434
5137,2014,12392
5137,2015,12405
5137,2016,12525
5137,2017,12555
5137,2018,12542
5137,2019,12614
5137,2020,12347
5137,2021,12442
5137,2022,12591
5137,2023,12677
5137,2024,12785
5139,2000,45532
5139,2001,44894
5139,2002,44769
5139,2003,44281
5139,2004,43747
5139,2005,43134
5139,2006,42914
5139,2007,42267
