GeoFIPS,GeoName,Year,Real_GDP,Current_GDP,GDP_Index
 01001,"Autauga, AL",2001,1041239,760973,59.075
 01001,"Autauga, AL",2002,1080135,800045,61.282
 01001,"Autauga, AL",2003,1111465,834208,63.060
 01001,"Autauga, AL",2004,1283522,984461,72.822
 01001,"Autauga, AL",2005,1297102,1015320,73.592
 01001,"Autauga, AL",2006,1384119,1124089,78.529
 01001,"Autauga, AL",2007,1407555,1182234,79.859
 01001,"Autauga, AL",2008,1283751,1097703,72.835
 01001,"Autauga, AL",2009,1316046,1175769,74.667
 01001,"Autauga, AL",2010,1409007,1262883,79.941
 01001,"Autauga, AL",2011,1493906,1354851,84.758
 01001,"Autauga, AL",2012,1726577,1571793,97.959
 01001,"Autauga, AL",2013,1618151,1510473,91.807
 01001,"Autauga, AL",2014,1629762,1569120,92.466
 01001,"Autauga, AL",2015,1765826,1729098,100.185
 01001,"Autauga, AL",2016,1846256,1806246,104.749
 01001,"Autauga, AL",2017,1762558,1762558,100.000
 01001,"Autauga, AL",2018,1787534,1826642,101.417
 01001,"Autauga, AL",2019,1740015,1814228,98.721
 01001,"Autauga, AL",2020,1746979,1841867,99.116
 01001,"Autauga, AL",2021,1736001,1954645,98.493
 01001,"Autauga, AL",2022,1895751,2318914,107.557
 01001,"Autauga, AL",2023,1945909,2452642,110.403
 01003,"Baldwin, AL",2001,4470762,3128482,60.558
 01003,"Baldwin, AL",2002,4699162,3369358,63.652
 01003,"Baldwin, AL",2003,4987728,3642003,67.561
 01003,"Baldwin, AL",2004,5488860,4117129,74.349
 01003,"Baldwin, AL",2005,6091919,4717641,82.518
 01003,"Baldwin, AL",2006,6264024,5031537,84.849
 01003,"Baldwin, AL",2007,6447685,5330102,87.337
 01003,"Baldwin, AL",2008,6230645,5238424,84.397
 01003,"Baldwin, AL",2009,5926780,5103539,80.281
 01003,"Baldwin, AL",2010,6012889,5196713,81.447
 01003,"Baldwin, AL",2011,5930698,5187704,80.334
 01003,"Baldwin, AL",2012,5998672,5374384,81.255
 01003,"Baldwin, AL",2013,6314704,5776842,85.535
 01003,"Baldwin, AL",2014,6455247,6034727,87.439
 01003,"Baldwin, AL",2015,6757534,6492574,91.534
 01003,"Baldwin, AL",2016,7113177,6983037,96.351
 01003,"Baldwin, AL",2017,7382558,7382558,100.000
 01003,"Baldwin, AL",2018,7758980,7935575,105.099
 01003,"Baldwin, AL",2019,8145105,8558537,110.329
 01003,"Baldwin, AL",2020,8109210,8770138,109.843
 01003,"Baldwin, AL",2021,8706236,9847424,117.930
 01003,"Baldwin, AL",2022,9145388,11097699,123.878
 01003,"Baldwin, AL",2023,9435720,12071468,127.811
 01005,"Barbour, AL",2001,849519,642028,111.521
 01005,"Barbour, AL",2002,834951,637765,109.608
 01005,"Barbour, AL",2003,858421,664978,112.689
 01005,"Barbour, AL",2004,930345,741585,122.131
 01005,"Barbour, AL",2005,930410,748820,122.139
 01005,"Barbour, AL",2006,908655,744004,119.284
 01005,"Barbour, AL",2007,878961,739799,115.385
 01005,"Barbour, AL",2008,826389,713602,108.484
 01005,"Barbour, AL",2009,809671,721550,106.289
 01005,"Barbour, AL",2010,822879,742089,108.023
 01005,"Barbour, AL",2011,773539,715202,101.546
 01005,"Barbour, AL",2012,747338,709535,98.107
 01005,"Barbour, AL",2013,841037,812222,110.407
 01005,"Barbour, AL",2014,799643,779299,104.973
 01005,"Barbour, AL",2015,781055,765000,102.533
 01005,"Barbour, AL",2016,770750,757473,101.180
 01005,"Barbour, AL",2017,761761,761761,100.000
 01005,"Barbour, AL",2018,774076,789103,101.617
 01005,"Barbour, AL",2019,762090,793769,100.043
 01005,"Barbour, AL",2020,732151,787697,96.113
 01005,"Barbour, AL",2021,753330,868828,98.893
 01005,"Barbour, AL",2022,744850,931174,97.780
 01005,"Barbour, AL",2023,715994,926685,93.992
 01007,"Bibb, AL",2001,324835,217109,79.863
 01007,"Bibb, AL",2002,329110,224813,80.914
 01007,"Bibb, AL",2003,345033,242515,84.829
 01007,"Bibb, AL",2004,360869,265078,88.722
 01007,"Bibb, AL",2005,361489,274898,88.874
 01007,"Bibb, AL",2006,359238,282976,88.321
 01007,"Bibb, AL",2007,383059,310906,94.178
 01007,"Bibb, AL",2008,383076,317444,94.182
 01007,"Bibb, AL",2009,374642,313213,92.108
 01007,"Bibb, AL",2010,405362,343621,99.661
 01007,"Bibb, AL",2011,412477,356101,101.410
 01007,"Bibb, AL",2012,409288,361969,100.626
 01007,"Bibb, AL",2013,409987,373402,100.798
 01007,"Bibb, AL",2014,406249,381354,99.879
 01007,"Bibb, AL",2015,393928,377535,96.850
 01007,"Bibb, AL",2016,401486,392287,98.708
 01007,"Bibb, AL",2017,406741,406741,100.000
 01007,"Bibb, AL",2018,397141,408791,97.640
 01007,"Bibb, AL",2019,441282,465977,108.492
 01007,"Bibb, AL",2020,460844,502089,113.302
 01007,"Bibb, AL",2021,460027,530401,113.101
 01007,"Bibb, AL",2022,457625,571231,112.510
 01007,"Bibb, AL",2023,466543,610429,114.703
 01009,"Blount, AL",2001,864755,622473,87.529
 01009,"Blount, AL",2002,870368,637704,88.097
 01009,"Blount, AL",2003,901330,677995,91.231
 01009,"Blount, AL",2004,923210,721248,93.445
 01009,"Blount, AL",2005,941426,746559,95.289
 01009,"Blount, AL",2006,907245,741471,91.829
 01009,"Blount, AL",2007,899931,759827,91.089
 01009,"Blount, AL",2008,911999,788183,92.311
 01009,"Blount, AL",2009,898372,791532,90.931
 01009,"Blount, AL",2010,898246,799590,90.919
 01009,"Blount, AL",2011,854229,775638,86.463
 01009,"Blount, AL",2012,929622,864157,94.094
 01009,"Blount, AL",2013,930928,884069,94.227
 01009,"Blount, AL",2014,962397,928552,97.412
 01009,"Blount, AL",2015,1014647,987510,102.700
 01009,"Blount, AL",2016,944003,925988,95.550
 01009,"Blount, AL",2017,987967,987967,100.000
 01009,"Blount, AL",2018,1046736,1064218,105.948
 01009,"Blount, AL",2019,1012139,1055980,102.447
 01009,"Blount, AL",2020,906582,973485,91.762
 01009,"Blount, AL",2021,1033615,1162103,104.620
 01009,"Blount, AL",2022,1031061,1266269,104.362
 01009,"Blount, AL",2023,987208,1261107,99.923
 01011,"Bullock, AL",2001,253615,175064,103.534
 01011,"Bullock, AL",2002,262385,184625,107.114
 01011,"Bullock, AL",2003,259066,187913,105.759
 01011,"Bullock, AL",2004,255625,191745,104.355
 01011,"Bullock, AL",2005,252048,190022,102.894
 01011,"Bullock, AL",2006,260973,199763,106.538
 01011,"Bullock, AL",2007,245308,196703,100.143
 01011,"Bullock, AL",2008,243624,201177,99.455
 01011,"Bullock, AL",2009,274377,229522,112.009
 01011,"Bullock, AL",2010,258957,222175,105.715
 01011,"Bullock, AL",2011,247606,221503,101.081
 01011,"Bullock, AL",2012,265390,244911,108.341
 01011,"Bullock, AL",2013,241960,230567,98.776
 01011,"Bullock, AL",2014,227326,219838,92.802
 01011,"Bullock, AL",2015,222752,218211,90.935
 01011,"Bullock, AL",2016,244091,240527,99.646
 01011,"Bullock, AL",2017,244958,244958,100.000
 01011,"Bullock, AL",2018,257012,259251,104.921
 01011,"Bullock, AL",2019,266360,274843,108.737
 01011,"Bullock, AL",2020,269007,285870,109.817
 01011,"Bullock, AL",2021,260950,295659,106.528
 01011,"Bullock, AL",2022,252515,302093,103.085
 01011,"Bullock, AL",2023,267926,336598,109.376
 01013,"Butler, AL",2001,461352,363625,73.204
 01013,"Butler, AL",2002,477532,379139,75.772
 01013,"Butler, AL",2003,498974,405478,79.174
 01013,"Butler, AL",2004,522962,441991,82.980
 01013,"Butler, AL",2005,515349,438602,81.772
 01013,"Butler, AL",2006,511149,442919,81.106
 01013,"Butler, AL",2007,543165,481543,86.186
 01013,"Butler, AL",2008,529879,474064,84.078
 01013,"Butler, AL",2009,495982,444955,78.699
 01013,"Butler, AL",2010,577171,524241,91.582
 01013,"Butler, AL",2011,601003,550388,95.363
 01013,"Butler, AL",2012,588210,551674,93.333
 01013,"Butler, AL",2013,594973,570775,94.406
 01013,"Butler, AL",2014,597419,584623,94.795
 01013,"Butler, AL",2015,620733,607347,98.494
 01013,"Butler, AL",2016,611955,598885,97.101
 01013,"Butler, AL",2017,630225,630225,100.000
 01013,"Butler, AL",2018,653349,666661,103.669
 01013,"Butler, AL",2019,637975,658166,101.230
 01013,"Butler, AL",2020,601322,634829,95.414
 01013,"Butler, AL",2021,639245,739464,101.431
 01013,"Butler, AL",2022,656864,827931,104.227
 01013,"Butler, AL",2023,660757,844597,104.845
 01015,"Calhoun, AL",2001,3738470,2755806,88.080
 01015,"Calhoun, AL",2002,3845020,2890197,90.590
 01015,"Calhoun, AL",2003,3998886,3056854,94.216
 01015,"Calhoun, AL",2004,4325523,3399881,101.911
 01015,"Calhoun, AL",2005,4567037,3686250,107.601
 01015,"Calhoun, AL",2006,4568102,3805029,107.627
 01015,"Calhoun, AL",2007,4698563,4016948,110.700
 01015,"Calhoun, AL",2008,4766737,4148936,112.307
 01015,"Calhoun, AL",2009,4506202,4008664,106.168
 01015,"Calhoun, AL",2010,4705487,4227746,110.863
 01015,"Calhoun, AL",2011,4460812,4071263,105.099
 01015,"Calhoun, AL",2012,4463867,4135517,105.171
 01015,"Calhoun, AL",2013,4347654,4073416,102.433
 01015,"Calhoun, AL",2014,4186770,4008257,98.642
 01015,"Calhoun, AL",2015,4145820,4032124,97.677
 01015,"Calhoun, AL",2016,4201651,4124669,98.993
 01015,"Calhoun, AL",2017,4244400,4244400,100.000
 01015,"Calhoun, AL",2018,4342966,4456595,102.322
 01015,"Calhoun, AL",2019,4566934,4764311,107.599
 01015,"Calhoun, AL",2020,4454207,4718287,104.943
 01015,"Calhoun, AL",2021,4704903,5235064,110.850
 01015,"Calhoun, AL",2022,4593362,5453593,108.222
 01015,"Calhoun, AL",2023,4764871,5891059,112.263
 01017,"Chambers, AL",2001,915157,704511,104.861
 01017,"Chambers, AL",2002,943089,734954,108.062
 01017,"Chambers, AL",2003,868308,674290,99.493
 01017,"Chambers, AL",2004,946069,742554,108.403
 01017,"Chambers, AL",2005,900883,717207,103.225
 01017,"Chambers, AL",2006,851363,698390,97.551
 01017,"Chambers, AL",2007,842650,703873,96.553
 01017,"Chambers, AL",2008,736784,623722,84.423
 01017,"Chambers, AL",2009,695441,606943,79.685
 01017,"Chambers, AL",2010,753592,661077,86.348
 01017,"Chambers, AL",2011,824718,728849,94.498
 01017,"Chambers, AL",2012,806939,730089,92.461
 01017,"Chambers, AL",2013,845763,780345,96.910
 01017,"Chambers, AL",2014,835370,785247,95.719
 01017,"Chambers, AL",2015,857265,836391,98.228
 01017,"Chambers, AL",2016,875192,864741,100.282
 01017,"Chambers, AL",2017,872734,872734,100.000
 01017,"Chambers, AL",2018,909826,921262,104.250
 01017,"Chambers, AL",2019,937830,962142,107.459
 01017,"Chambers, AL",2020,882006,924561,101.062
 01017,"Chambers, AL",2021,876257,950573,100.404
 01017,"Chambers, AL",2022,878621,1013433,100.675
 01017,"Chambers, AL",2023,903782,1108813,103.558
 01019,"Cherokee, AL",2001,414610,308803,74.196
 01019,"Cherokee, AL",2002,413841,312404,74.058
 01019,"Cherokee, AL",2003,437043,335164,78.210
 01019,"Cherokee, AL",2004,475086,373100,85.018
 01019,"Cherokee, AL",2005,464946,370578,83.204
 01019,"Cherokee, AL",2006,483942,394358,86.603
 01019,"Cherokee, AL",2007,504792,421951,90.334
 01019,"Cherokee, AL",2008,523109,443208,93.612
 01019,"Cherokee, AL",2009,476809,413057,85.327
 01019,"Cherokee, AL",2010,508052,444080,90.918
 01019,"Cherokee, AL",2011,513632,462423,91.916
 01019,"Cherokee, AL",2012,528911,487261,94.650
 01019,"Cherokee, AL",2013,567565,535351,101.568
 01019,"Cherokee, AL",2014,557528,535539,99.772
 01019,"Cherokee, AL",2015,568884,555496,101.804
 01019,"Cherokee, AL",2016,562801,551657,100.715
 01019,"Cherokee, AL",2017,558805,558805,100.000
 01019,"Cherokee, AL",2018,592093,600426,105.957
 01019,"Cherokee, AL",2019,575262,594496,102.945
 01019,"Cherokee, AL",2020,534073,565209,95.574
 01019,"Cherokee, AL",2021,597740,666059,106.968
 01019,"Cherokee, AL",2022,607982,736332,108.800
 01019,"Cherokee, AL",2023,599214,745483,107.231
 01021,"Chilton, AL",2001,703975,503927,71.572
 01021,"Chilton, AL",2002,729784,532159,74.196
 01021,"Chilton, AL",2003,762299,568191,77.502
 01021,"Chilton, AL",2004,811847,625647,82.539
 01021,"Chilton, AL",2005,830594,656646,84.445
 01021,"Chilton, AL",2006,844397,686753,85.849
 01021,"Chilton, AL",2007,852938,711152,86.717
 01021,"Chilton, AL",2008,812166,685864,82.572
 01021,"Chilton, AL",2009,795685,689960,80.896
 01021,"Chilton, AL",2010,819486,713462,83.316
 01021,"Chilton, AL",2011,884721,774649,89.948
 01021,"Chilton, AL",2012,916574,822012,93.187
 01021,"Chilton, AL",2013,969262,888321,98.543
 01021,"Chilton, AL",2014,908802,856050,92.397
 01021,"Chilton, AL",2015,940046,913122,95.573
 01021,"Chilton, AL",2016,972795,959362,98.903
 01021,"Chilton, AL",2017,983589,983589,100.000
 01021,"Chilton, AL",2018,1032448,1055223,104.967
 01021,"Chilton, AL",2019,1115138,1161000,113.374
 01021,"Chilton, AL",2020,1069934,1145374,108.779
 01021,"Chilton, AL",2021,1096741,1257119,111.504
 01021,"Chilton, AL",2022,1148340,1410920,116.750
 01021,"Chilton, AL",2023,1215493,1554562,123.577
 01023,"Choctaw, AL",2001,681647,511888,122.558
 01023,"Choctaw, AL",2002,598693,446631,107.643
 01023,"Choctaw, AL",2003,563086,420153,101.241
 01023,"Choctaw, AL",2004,651243,487950,117.092
 01023,"Choctaw, AL",2005,721748,557194,129.768
 01023,"Choctaw, AL",2006,770502,623221,138.534
 01023,"Choctaw, AL",2007,651142,539832,117.073
 01023,"Choctaw, AL",2008,625145,543932,112.399
 01023,"Choctaw, AL",2009,419040,361491,75.342
 01023,"Choctaw, AL",2010,444930,398061,79.997
 01023,"Choctaw, AL",2011,486556,450901,87.481
 01023,"Choctaw, AL",2012,591419,550697,106.335
 01023,"Choctaw, AL",2013,596698,571104,107.285
 01023,"Choctaw, AL",2014,588532,566223,105.816
 01023,"Choctaw, AL",2015,555869,537646,99.944
 01023,"Choctaw, AL",2016,546607,528321,98.278
 01023,"Choctaw, AL",2017,556183,556183,100.000
 01023,"Choctaw, AL",2018,602860,618087,108.393
 01023,"Choctaw, AL",2019,559851,574354,100.660
 01023,"Choctaw, AL",2020,562101,568667,101.064
 01023,"Choctaw, AL",2021,574699,624392,103.329
 01023,"Choctaw, AL",2022,629451,770698,113.173
 01023,"Choctaw, AL",2023,618810,818813,111.260
 01025,"Clarke, AL",2001,742113,541887,91.156
 01025,"Clarke, AL",2002,745494,550097,91.571
 01025,"Clarke, AL",2003,750162,563677,92.144
 01025,"Clarke, AL",2004,818725,633205,100.566
 01025,"Clarke, AL",2005,856076,677555,105.154
 01025,"Clarke, AL",2006,902317,733359,110.834
 01025,"Clarke, AL",2007,888577,737925,109.146
 01025,"Clarke, AL",2008,853155,725202,104.795
 01025,"Clarke, AL",2009,835575,718248,102.636
 01025,"Clarke, AL",2010,801341,704690,98.431
 01025,"Clarke, AL",2011,812232,721383,99.769
 01025,"Clarke, AL",2012,857184,772672,105.290
 01025,"Clarke, AL",2013,887361,824887,108.997
 01025,"Clarke, AL",2014,850445,811309,104.463
 01025,"Clarke, AL",2015,837406,804532,102.861
 01025,"Clarke, AL",2016,837026,814231,102.814
 01025,"Clarke, AL",2017,814115,814115,100.000
 01025,"Clarke, AL",2018,843518,870605,103.612
 01025,"Clarke, AL",2019,835456,868409,102.621
 01025,"Clarke, AL",2020,850374,905197,104.454
 01025,"Clarke, AL",2021,843622,1001885,103.624
 01025,"Clarke, AL",2022,826142,1072868,101.477
 01025,"Clarke, AL",2023,850844,1134678,104.512
 01027,"Clay, AL",2001,340212,255894,86.441
 01027,"Clay, AL",2002,343192,264082,87.198
 01027,"Clay, AL",2003,321596,251112,81.711
 01027,"Clay, AL",2004,357427,281548,90.815
 01027,"Clay, AL",2005,397128,316434,100.902
 01027,"Clay, AL",2006,434277,351768,110.341
 01027,"Clay, AL",2007,360427,304342,91.577
 01027,"Clay, AL",2008,334083,286892,84.884
 01027,"Clay, AL",2009,309592,275099,78.661
 01027,"Clay, AL",2010,316061,282307,80.305
 01027,"Clay, AL",2011,290649,263437,73.848
 01027,"Clay, AL",2012,298475,278603,75.836
 01027,"Clay, AL",2013,322500,306433,81.941
 01027,"Clay, AL",2014,333599,321812,84.761
 01027,"Clay, AL",2015,349612,342253,88.829
 01027,"Clay, AL",2016,366304,362615,93.070
 01027,"Clay, AL",2017,393577,393577,100.000
 01027,"Clay, AL",2018,467788,470352,118.855
 01027,"Clay, AL",2019,425235,444152,108.043
 01027,"Clay, AL",2020,424267,458097,107.798
 01027,"Clay, AL",2021,439087,480937,111.563
 01027,"Clay, AL",2022,430827,517356,109.464
 01027,"Clay, AL",2023,386382,507971,98.172
 01029,"Cleburne, AL",2001,337536,253653,111.660
 01029,"Cleburne, AL",2002,277091,211151,91.664
 01029,"Cleburne, AL",2003,272815,213881,90.250
 01029,"Cleburne, AL",2004,285545,238242,94.461
 01029,"Cleburne, AL",2005,299969,253145,99.233
 01029,"Cleburne, AL",2006,279340,246652,92.408
 01029,"Cleburne, AL",2007,257550,241446,85.200
 01029,"Cleburne, AL",2008,273355,260392,90.428
 01029,"Cleburne, AL",2009,261249,232302,86.423
 01029,"Cleburne, AL",2010,271296,250978,89.747
 01029,"Cleburne, AL",2011,243426,235657,80.527
 01029,"Cleburne, AL",2012,269537,261663,89.165
 01029,"Cleburne, AL",2013,286662,281106,94.831
 01029,"Cleburne, AL",2014,307069,306940,101.581
 01029,"Cleburne, AL",2015,324040,315549,107.195
 01029,"Cleburne, AL",2016,313851,300130,103.825
 01029,"Cleburne, AL",2017,302289,302289,100.000
 01029,"Cleburne, AL",2018,308867,317240,102.176
 01029,"Cleburne, AL",2019,285873,295389,94.569
 01029,"Cleburne, AL",2020,279348,288257,92.411
 01029,"Cleburne, AL",2021,322737,367654,106.764
 01029,"Cleburne, AL",2022,327915,414452,108.477
 01029,"Cleburne, AL",2023,327927,411316,108.481
 01031,"Coffee, AL",2001,1076853,792922,75.504
 01031,"Coffee, AL",2002,1087466,810015,76.248
 01031,"Coffee, AL",2003,1091308,832233,76.518
 01031,"Coffee, AL",2004,1182681,930479,82.924
 01031,"Coffee, AL",2005,1223597,969930,85.793
 01031,"Coffee, AL",2006,1192904,967144,83.641
 01031,"Coffee, AL",2007,1240681,1039489,86.991
 01031,"Coffee, AL",2008,1268952,1085270,88.973
 01031,"Coffee, AL",2009,1300312,1127680,91.172
 01031,"Coffee, AL",2010,1329843,1171305,93.243
 01031,"Coffee, AL",2011,1249698,1129008,87.623
 01031,"Coffee, AL",2012,1274047,1182137,89.331
 01031,"Coffee, AL",2013,1286552,1220474,90.207
 01031,"Coffee, AL",2014,1339640,1289575,93.930
 01031,"Coffee, AL",2015,1415493,1386171,99.248
 01031,"Coffee, AL",2016,1421695,1404522,99.683
 01031,"Coffee, AL",2017,1426217,1426217,100.000
 01031,"Coffee, AL",2018,1460880,1482319,102.430
 01031,"Coffee, AL",2019,1441736,1495700,101.088
 01031,"Coffee, AL",2020,1399269,1494459,98.111
 01031,"Coffee, AL",2021,1611624,1789481,113.000
 01031,"Coffee, AL",2022,1697570,2008726,119.026
 01031,"Coffee, AL",2023,1709663,2129264,119.874
 01033,"Colbert, AL",2001,2035977,1430902,82.975
 01033,"Colbert, AL",2002,2062586,1475139,84.059
 01033,"Colbert, AL",2003,2242380,1639800,91.387
 01033,"Colbert, AL",2004,2371814,1812623,96.662
 01033,"Colbert, AL",2005,2442691,1942220,99.550
 01033,"Colbert, AL",2006,2454199,2057885,100.019
 01033,"Colbert, AL",2007,2433777,2096729,99.187
 01033,"Colbert, AL",2008,2462655,2162031,100.364
 01033,"Colbert, AL",2009,2191543,1915988,89.315
 01033,"Colbert, AL",2010,2437971,2172607,99.358
 01033,"Colbert, AL",2011,2549543,2353158,103.905
 01033,"Colbert, AL",2012,2546505,2379494,103.781
 01033,"Colbert, AL",2013,2836076,2660889,115.582
 01033,"Colbert, AL",2014,2747801,2637856,111.985
 01033,"Colbert, AL",2015,2681163,2611436,109.269
 01033,"Colbert, AL",2016,2569947,2496790,104.736
 01033,"Colbert, AL",2017,2453731,2453731,100.000
 01033,"Colbert, AL",2018,2565631,2651287,104.560
 01033,"Colbert, AL",2019,2572699,2672678,104.848
 01033,"Colbert, AL",2020,2533138,2628287,103.236
 01033,"Colbert, AL",2021,2599438,2884831,105.938
 01033,"Colbert, AL",2022,2725169,3270560,111.062
 01033,"Colbert, AL",2023,2802771,3476472,114.225
 01035,"Conecuh, AL",2001,255925,244537,58.194
 01035,"Conecuh, AL",2002,253669,246391,57.681
 01035,"Conecuh, AL",2003,256892,255557,58.414
 01035,"Conecuh, AL",2004,280031,289062,63.676
 01035,"Conecuh, AL",2005,322236,352003,73.273
 01035,"Conecuh, AL",2006,374251,418704,85.100
 01035,"Conecuh, AL",2007,391500,456190,89.022
 01035,"Conecuh, AL",2008,391617,531973,89.049
 01035,"Conecuh, AL",2009,390900,395878,88.886
 01035,"Conecuh, AL",2010,349628,397769,79.501
 01035,"Conecuh, AL",2011,381562,466793,86.763
 01035,"Conecuh, AL",2012,433760,500920,98.632
 01035,"Conecuh, AL",2013,445505,538759,101.302
 01035,"Conecuh, AL",2014,390567,469991,88.810
 01035,"Conecuh, AL",2015,405852,385344,92.286
 01035,"Conecuh, AL",2016,462424,422230,105.150
 01035,"Conecuh, AL",2017,439777,439777,100.000
 01035,"Conecuh, AL",2018,405083,434763,92.111
 01035,"Conecuh, AL",2019,394986,405167,89.815
 01035,"Conecuh, AL",2020,372518,359013,84.706
 01035,"Conecuh, AL",2021,383099,450860,87.112
 01035,"Conecuh, AL",2022,353766,506332,80.442
 01035,"Conecuh, AL",2023,383453,496736,87.193
 01037,"Coosa, AL",2001,178383,140168,96.167
 01037,"Coosa, AL",2002,177946,142198,95.932
 01037,"Coosa, AL",2003,174095,140492,93.856
 01037,"Coosa, AL",2004,182464,149174,98.367
 01037,"Coosa, AL",2005,197039,163969,106.225
 01037,"Coosa, AL",2006,209594,177361,112.993
 01037,"Coosa, AL",2007,194251,168503,104.722
 01037,"Coosa, AL",2008,177101,154213,95.476
 01037,"Coosa, AL",2009,178739,161192,96.359
 01037,"Coosa, AL",2010,176159,157054,94.968
 01037,"Coosa, AL",2011,182613,163520,98.448
 01037,"Coosa, AL",2012,170504,155421,91.919
 01037,"Coosa, AL",2013,187510,174004,101.088
 01037,"Coosa, AL",2014,174156,165735,93.888
 01037,"Coosa, AL",2015,180811,176243,97.476
 01037,"Coosa, AL",2016,190165,187412,102.519
 01037,"Coosa, AL",2017,185492,185492,100.000
 01037,"Coosa, AL",2018,194981,198253,105.115
 01037,"Coosa, AL",2019,190407,199764,102.650
 01037,"Coosa, AL",2020,178814,192270,96.400
 01037,"Coosa, AL",2021,179578,201743,96.812
 01037,"Coosa, AL",2022,192430,233625,103.740
 01037,"Coosa, AL",2023,181781,235363,97.999
 01039,"Covington, AL",2001,1062575,783773,83.696
 01039,"Covington, AL",2002,1126529,836345,88.734
 01039,"Covington, AL",2003,1079592,816971,85.037
 01039,"Covington, AL",2004,1178913,921591,92.860
 01039,"Covington, AL",2005,1158243,920899,91.232
 01039,"Covington, AL",2006,1154942,947007,90.972
 01039,"Covington, AL",2007,1139731,968943,89.774
 01039,"Covington, AL",2008,1123455,970263,88.492
 01039,"Covington, AL",2009,1118013,992059,88.063
 01039,"Covington, AL",2010,1191041,1064520,93.815
 01039,"Covington, AL",2011,1125515,1026819,88.654
 01039,"Covington, AL",2012,1191228,1099762,93.830
 01039,"Covington, AL",2013,1241418,1169496,97.783
 01039,"Covington, AL",2014,1233749,1190625,97.179
 01039,"Covington, AL",2015,1235991,1208373,97.356
 01039,"Covington, AL",2016,1237588,1213970,97.482
 01039,"Covington, AL",2017,1269561,1269561,100.000
 01039,"Covington, AL",2018,1274429,1302093,100.383
 01039,"Covington, AL",2019,1217301,1272720,95.884
 01039,"Covington, AL",2020,1214635,1294696,95.674
 01039,"Covington, AL",2021,1265158,1440567,99.653
 01039,"Covington, AL",2022,1228528,1525637,96.768
 01039,"Covington, AL",2023,1234498,1574615,97.238
 01041,"Crenshaw, AL",2001,278685,216518,63.090
 01041,"Crenshaw, AL",2002,268249,207425,60.728
 01041,"Crenshaw, AL",2003,288893,233811,65.401
 01041,"Crenshaw, AL",2004,320655,276822,72.591
 01041,"Crenshaw, AL",2005,382066,317702,86.494
 01041,"Crenshaw, AL",2006,394720,325272,89.359
 01041,"Crenshaw, AL",2007,348797,309950,78.962
 01041,"Crenshaw, AL",2008,350986,314610,79.458
 01041,"Crenshaw, AL",2009,339854,302254,76.938
 01041,"Crenshaw, AL",2010,395673,357933,89.574
 01041,"Crenshaw, AL",2011,385087,355474,87.178
 01041,"Crenshaw, AL",2012,431940,411750,97.785
 01041,"Crenshaw, AL",2013,462657,452201,104.739
 01041,"Crenshaw, AL",2014,432654,427420,97.946
 01041,"Crenshaw, AL",2015,447831,444037,101.382
 01041,"Crenshaw, AL",2016,415852,408130,94.142
 01041,"Crenshaw, AL",2017,441726,441726,100.000
 01041,"Crenshaw, AL",2018,476010,476741,107.761
 01041,"Crenshaw, AL",2019,464556,471897,105.168
 01041,"Crenshaw, AL",2020,373160,385020,84.478
 01041,"Crenshaw, AL",2021,421499,446398,95.421
 01041,"Crenshaw, AL",2022,451774,525470,102.275
 01041,"Crenshaw, AL",2023,450012,542565,101.876
 01043,"Cullman, AL",2001,2165384,1636994,76.589
 01043,"Cullman, AL",2002,2143328,1635630,75.809
 01043,"Cullman, AL",2003,2245619,1749529,79.427
 01043,"Cullman, AL",2004,2451500,1975139,86.709
 01043,"Cullman, AL",2005,2570895,2082232,90.931
 01043,"Cullman, AL",2006,2517707,2081467,89.050
 01043,"Cullman, AL",2007,2389699,2043494,84.523
 01043,"Cullman, AL",2008,2352980,2048602,83.224
 01043,"Cullman, AL",2009,2328355,2077229,82.353
 01043,"Cullman, AL",2010,2401638,2152753,84.945
 01043,"Cullman, AL",2011,2413325,2192502,85.358
 01043,"Cullman, AL",2012,2470440,2298088,87.378
 01043,"Cullman, AL",2013,2667573,2530687,94.351
 01043,"Cullman, AL",2014,2669770,2569023,94.429
 01043,"Cullman, AL",2015,2833666,2772367,100.226
 01043,"Cullman, AL",2016,2792916,2753733,98.784
 01043,"Cullman, AL",2017,2827288,2827288,100.000
 01043,"Cullman, AL",2018,2845911,2896605,100.659
 01043,"Cullman, AL",2019,2917120,3033292,103.177
 01043,"Cullman, AL",2020,2807111,2988800,99.286
 01043,"Cullman, AL",2021,3040101,3399073,107.527
 01043,"Cullman, AL",2022,3140935,3875249,111.094
 01043,"Cullman, AL",2023,3089606,3967531,109.278
 01045,"Dale, AL",2001,2148161,1483285,75.774
 01045,"Dale, AL",2002,2211743,1574820,78.016
 01045,"Dale, AL",2003,2281350,1684966,80.472
 01045,"Dale, AL",2004,2441189,1854385,86.110
 01045,"Dale, AL",2005,2703831,2115109,95.374
 01045,"Dale, AL",2006,2813224,2279562,99.233
 01045,"Dale, AL",2007,2837398,2369543,100.086
 01045,"Dale, AL",2008,2962685,2525611,104.505
 01045,"Dale, AL",2009,3022223,2646746,106.605
 01045,"Dale, AL",2010,3168619,2812898,111.769
 01045,"Dale, AL",2011,3040958,2751422,107.266
 01045,"Dale, AL",2012,2997671,2755855,105.739
 01045,"Dale, AL",2013,3033182,2837312,106.992
 01045,"Dale, AL",2014,2856651,2731175,100.765
